num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_les,edad_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc
4062,12,8,3,15,22,1,2,19,4,1,9,5,2008,1
4555,12,8,3,15,22,1,2,19,4,1,9,5,2008,1
2428,2,5,6,16,2,2,2,19,4,1,1,5,9999,1
4739,24,8,1,16,1,1,2,19,4,1,1,5,2003,1
1523,17,3,2,17,10,2,2,19,4,1,3,5,9999,3
4844,31,8,1,17,5,1,2,19,4,1,3,3,9999,1
2759,23,5,6,17,12,2,2,19,4,1,9,99,9999,1
5892,10,11,2,17,1,1,2,19,4,1,10,1,9999,1
5023,14,9,1,18,2,1,2,19,4,1,1,5,1999,1
4137,16,8,7,18,17,2,2,19,4,1,2,99,9999,1
4630,16,8,7,18,17,2,2,19,4,1,2,99,9999,1
385,21,1,3,19,1,1,2,19,4,1,1,7,9999,1
2202,19,4,7,19,6,2,2,19,4,1,2,6,9999,1
6119,27,11,5,19,12,2,2,19,4,1,3,99,9999,2
65,2,1,5,19,4,2,2,19,4,1,3,2,9999,1
2232,20,4,1,19,4,2,2,19,4,1,4,99,9999,1
6387,15,12,2,19,8,2,2,19,4,1,7,3,9999,3
6707,28,12,1,19,14,2,2,19,4,1,9,3,9999,1
3830,30,7,4,19,2,2,2,19,4,1,9,4,9999,1
3833,30,7,4,19,2,2,2,19,4,1,9,4,9999,1
4718,22,8,6,20,2,2,2,19,4,1,1,11,9999,1
498,28,1,3,20,1,1,2,19,4,1,12,1,1990,2
533,30,1,5,21,9,2,2,19,4,1,2,2,2000,4
535,30,1,5,21,9,2,2,19,4,1,2,2,2000,4
3322,26,6,5,22,15,2,2,19,4,1,4,99,9999,4
2450,3,5,7,22,10,1,2,19,4,1,5,99,9999,1
89,4,1,7,23,1,2,2,19,4,1,1,4,9999,1
823,12,2,4,23,13,2,2,19,4,1,3,99,9999,2
6605,23,12,3,999,1,1,1,20,5,1,4,5,2009,1
3844,31,7,5,0,1,1,1,20,5,1,1,4,9999,2
1602,22,3,7,0,1,1,1,20,5,1,1,13,9999,1
5279,30,9,3,0,21,2,1,20,5,1,3,99,9999,2
2403,1,5,5,0,2,2,1,20,5,1,3,5,9999,1
3127,15,6,1,0,9,1,1,20,5,1,3,6,1981,1
5300,1,10,4,0,18,2,1,20,5,1,7,2,1999,1
742,7,2,6,0,7,2,1,20,5,1,9,4,9999,2
743,7,2,6,0,7,2,1,20,5,1,9,4,9999,2
2895,2,6,2,0,12,2,1,20,5,1,10,1,2007,1
159,10,1,6,1,11,1,1,20,5,1,1,1,1992,2
3613,16,7,4,1,1,1,1,20,5,1,1,3,2003,1
296,15,1,4,1,10,1,1,20,5,1,4,99,9999,1
1552,18,3,3,1,5,2,1,20,5,1,13,99,9999,1
135,9,1,5,2,1,1,1,20,5,1,1,6,1995,3
2205,19,4,7,2,16,1,1,20,5,1,1,2,2005,2
1169,1,3,7,2,1,1,1,20,5,1,1,4,9999,2
5911,13,11,5,2,1,2,1,20,5,1,1,1,9999,1
6224,6,12,7,2,1,1,1,20,5,1,1,2,2003,1
290,15,1,4,2,20,2,1,20,5,1,4,99,9999,2
1664,26,3,4,2,1,1,1,20,5,1,4,1,2009,1
556,31,1,6,3,9,2,1,20,5,1,1,5,1999,1
1622,23,3,1,3,1,1,1,20,5,1,7,2,9999,4
5689,25,10,7,4,2,2,1,20,5,1,3,1,9999,2
5384,7,10,3,4,12,2,1,20,5,1,3,5,9999,2
1441,14,3,6,4,12,2,1,20,5,1,3,2,9999,1
4785,26,8,3,4,1,1,1,20,5,1,4,3,2007,2
804,11,2,3,5,1,1,1,20,5,1,1,1,9999,2
1207,1,3,7,5,1,1,1,20,5,1,3,2,9999,1
6445,16,12,3,5,1,1,1,20,5,1,5,99,9999,3
6448,16,12,3,5,1,1,1,20,5,1,5,99,9999,3
6450,16,12,3,5,1,1,1,20,5,1,5,99,9999,3
1363,10,3,2,6,3,2,1,20,5,1,2,2,1987,1
3606,15,7,3,6,20,1,1,20,5,1,4,99,9999,4
3467,6,7,1,6,5,2,1,20,5,1,4,5,9999,1
2169,19,4,7,6,1,1,1,20,5,1,5,2,2006,1
1974,11,4,6,6,22,2,1,20,5,1,7,1,9999,3
4177,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
4179,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
4181,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
4670,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
4672,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
4674,19,8,3,6,2,2,1,20,5,1,9,1,9999,1
1443,14,3,6,7,18,2,1,20,5,1,3,2,9999,1
3664,18,7,6,7,18,2,1,20,5,1,3,6,9999,1
4776,26,8,3,7,5,2,1,20,5,1,3,99,1996,1
4777,26,8,3,7,5,2,1,20,5,1,3,99,1996,1
780,9,2,1,7,13,2,1,20,5,1,4,99,9999,2
2125,16,4,4,7,1,2,1,20,5,1,4,1,1999,1
6235,6,12,7,7,5,2,1,20,5,1,4,3,9999,1
3691,20,7,1,7,4,2,1,20,5,1,4,5,2007,1
4786,27,8,4,7,20,1,1,20,5,1,4,5,9999,1
139,9,1,5,7,7,2,1,20,5,1,7,9,1989,1
2901,3,6,3,7,1,1,1,20,5,1,7,99,9999,1
2944,5,6,5,7,16,2,1,20,5,1,9,3,9999,1
4093,13,8,4,8,17,2,1,20,5,1,4,99,9999,1
4586,13,8,4,8,17,2,1,20,5,1,4,99,9999,1
1752,31,3,2,8,9,2,1,20,5,1,5,2,2001,1
6166,1,12,2,8,1,1,1,20,5,1,14,1,9999,3
6428,16,12,3,9,1,1,1,20,5,1,1,5,2006,1
4760,24,8,1,9,6,2,1,20,5,1,3,99,9999,3
5045,16,9,3,9,11,2,1,20,5,1,4,5,2009,2
5155,24,9,4,9,3,2,1,20,5,1,7,99,9999,1
5172,24,9,4,9,3,2,1,20,5,1,7,99,9999,1
4026,8,8,6,9,10,2,1,20,5,1,9,4,2006,1
4519,8,8,6,9,10,2,1,20,5,1,9,4,2006,1
2613,13,5,3,10,10,2,1,20,5,1,5,2,9999,4
608,2,2,1,11,1,2,1,20,5,1,1,2,9999,1
287,14,1,3,11,1,2,1,20,5,1,4,1,9999,1
5346,4,10,7,11,9,1,1,20,5,1,4,4,2003,1
356,18,1,7,12,3,2,1,20,5,1,3,2,1986,3
1299,7,3,6,12,12,2,1,20,5,1,3,99,9999,3
2712,19,5,2,12,21,1,1,20,5,1,3,2,2005,1
318,16,1,5,12,1,1,1,20,5,1,4,99,9999,1
1549,18,3,3,13,19,2,1,20,5,1,1,11,2007,1
5335,3,10,6,13,5,2,1,20,5,1,3,6,9999,3
4160,18,8,2,13,1,1,1,20,5,1,3,2,2006,1
4653,18,8,2,13,1,1,1,20,5,1,3,2,2006,1
3482,8,7,3,13,17,2,1,20,5,1,4,5,9999,1
6230,6,12,7,13,22,1,1,20,5,1,4,5,2006,1
1293,7,3,6,13,11,2,1,20,5,1,4,99,9999,1
2859,30,5,6,13,5,1,1,20,5,1,4,99,9999,1
2856,29,5,5,13,3,2,1,20,5,1,11,2,9999,1
3861,1,8,6,14,18,2,1,20,5,1,1,1,1986,1
4218,1,8,6,14,18,2,1,20,5,1,1,1,1986,1
4354,1,8,6,14,18,2,1,20,5,1,1,1,1986,1
1175,1,3,7,14,1,1,1,20,5,1,1,3,1995,1
4793,27,8,4,14,12,2,1,20,5,1,1,6,1988,1
5035,15,9,2,14,6,2,1,20,5,1,2,8,1985,2
3938,5,8,3,14,22,2,1,20,5,1,3,99,9999,2
4295,5,8,3,14,22,2,1,20,5,1,3,99,9999,2
4431,5,8,3,14,22,2,1,20,5,1,3,99,9999,2
5661,23,10,5,14,1,1,1,20,5,1,4,1,9999,1
939,18,2,3,14,16,2,1,20,5,1,4,5,9999,1
1052,22,2,7,14,1,1,1,20,5,1,4,5,9999,1
1849,6,4,1,14,1,1,1,20,5,1,4,99,9999,1
6491,17,12,4,14,14,2,1,20,5,1,5,2,9999,3
6516,19,12,6,14,1,2,1,20,5,1,7,2,1983,4
1080,23,2,1,14,15,2,1,20,5,1,9,6,9999,2
1084,23,2,1,14,15,2,1,20,5,1,9,6,9999,2
2849,29,5,5,14,21,2,1,20,5,1,9,2,2009,1
6694,28,12,1,14,11,2,1,20,5,1,99,1,9999,1
6695,28,12,1,14,11,2,1,20,5,1,99,1,9999,1
1956,11,4,6,15,19,2,1,20,5,1,1,1,1992,1
2576,11,5,1,15,3,2,1,20,5,1,3,1,9999,1
2582,11,5,1,15,3,2,1,20,5,1,3,1,9999,1
1213,2,3,1,15,14,2,1,20,5,1,3,3,9999,1
3780,27,7,1,15,4,2,1,20,5,1,3,8,1984,1
1243,3,3,2,15,10,1,1,20,5,1,4,5,9999,1
1077,23,2,1,15,11,1,1,20,5,1,4,99,9999,1
6231,6,12,7,16,22,2,1,20,5,1,1,4,9999,2
3864,1,8,6,16,1,2,1,20,5,1,3,1,1986,1
4221,1,8,6,16,1,2,1,20,5,1,3,1,1986,1
4357,1,8,6,16,1,2,1,20,5,1,3,1,1986,1
2550,9,5,6,16,1,1,1,20,5,1,4,5,2009,1
5498,15,10,4,16,1,2,1,20,5,1,9,2,2000,3
6678,27,12,7,17,20,2,1,20,5,1,1,4,2003,1
1276,4,3,3,17,12,2,1,20,5,1,1,9,1981,1
2034,11,4,6,17,13,2,1,20,5,1,3,2,9999,4
2038,11,4,6,17,8,2,1,20,5,1,3,8,1973,1
1699,28,3,6,17,18,2,1,20,5,1,4,99,9999,4
876,14,2,6,17,12,1,1,20,5,1,4,4,2007,1
226,13,1,2,17,2,2,1,20,5,1,4,5,2008,1
3233,20,6,6,17,10,2,1,20,5,1,4,5,9999,1
507,28,1,3,17,1,1,1,20,5,1,4,99,9999,1
728,7,2,6,17,10,2,1,20,5,1,10,7,2007,1
1467,15,3,7,17,1,1,1,20,5,1,12,9,9999,2
5991,22,11,7,17,1,1,1,20,5,1,14,1,2006,3
2940,5,6,5,18,12,2,1,20,5,1,1,6,1995,1
2429,2,5,6,18,3,2,1,20,5,1,3,2,1991,1
624,3,2,2,18,9,2,1,20,5,1,4,1,9999,1
3093,13,6,6,18,11,1,1,20,5,1,4,5,9999,1
5063,17,9,4,18,10,1,1,20,5,1,4,5,2008,1
3109,14,6,7,18,10,2,1,20,5,1,4,7,2003,1
676,5,2,4,18,5,2,1,20,5,1,4,99,2006,1
5591,18,10,7,18,13,2,1,20,5,1,7,6,1995,3
1587,20,3,5,18,2,2,1,20,5,1,10,1,2008,1
2525,7,5,4,18,14,2,1,20,5,1,14,1,9999,1
2349,26,4,7,19,1,1,1,20,5,1,1,1,9999,1
5573,18,10,7,19,5,2,1,20,5,1,1,2,1995,1
3587,14,7,2,19,1,1,1,20,5,1,1,6,1999,1
383,21,1,3,19,1,1,1,20,5,1,1,7,9999,1
5580,18,10,7,19,5,2,1,20,5,1,3,9,9999,1
2820,26,5,2,19,9,2,1,20,5,1,4,1,9999,1
5907,12,11,4,19,19,2,1,20,5,1,4,3,9999,1
3923,4,8,2,19,19,2,1,20,5,1,4,5,2008,1
4280,4,8,2,19,19,2,1,20,5,1,4,5,2008,1
4416,4,8,2,19,19,2,1,20,5,1,4,5,2008,1
3581,13,7,1,19,9,1,1,20,5,1,4,7,2004,1
555,31,1,6,20,9,2,1,20,5,1,4,3,9999,1
4186,20,8,4,20,1,1,1,20,5,1,4,3,9999,1
4680,20,8,4,20,1,1,1,20,5,1,4,3,9999,1
5490,14,10,3,20,1,1,1,20,5,1,4,9,1986,1
209,13,1,3,20,1,1,1,20,5,1,4,99,2007,1
1353,9,3,1,20,1,1,1,20,5,1,4,99,9999,1
1457,15,3,7,20,5,2,1,20,5,1,5,2,2007,3
1857,7,4,2,20,22,2,1,20,5,1,5,2,9999,3
1543,17,3,2,20,17,1,1,20,5,1,10,1,9999,1
6556,20,12,7,21,12,2,1,20,5,1,1,4,9999,2
3570,13,7,1,21,19,2,1,20,5,1,4,99,9999,4
4789,27,8,4,21,19,2,1,20,5,1,4,1,1990,2
764,8,2,7,21,10,2,1,20,5,1,4,3,9999,1
1513,17,3,2,21,14,1,1,20,5,1,4,3,2007,1
3708,22,7,3,21,11,2,1,20,5,1,4,5,9999,1
2730,21,5,4,21,17,2,1,20,5,1,4,99,9999,1
5861,7,11,6,21,4,1,1,20,5,1,4,99,9999,1
2302,25,4,6,21,13,2,1,20,5,1,5,2,1993,3
964,19,2,4,21,5,2,1,20,5,1,5,2,9999,1
2521,6,5,3,21,4,1,1,20,5,1,14,4,9999,2
4024,8,8,6,22,10,2,1,20,5,1,1,4,9999,1
4517,8,8,6,22,10,2,1,20,5,1,1,4,9999,1
3743,25,7,6,22,5,2,1,20,5,1,1,99,9999,1
2510,6,5,3,22,20,2,1,20,5,1,3,1,9999,4
5973,20,11,5,22,6,2,1,20,5,1,3,1,9999,3
3321,26,6,5,22,15,2,1,20,5,1,4,99,9999,4
1632,23,3,1,22,9,1,1,20,5,1,4,5,9999,2
3998,7,8,5,22,10,2,1,20,5,1,5,99,9999,1
4491,7,8,5,22,10,2,1,20,5,1,5,99,9999,1
3247,20,6,6,22,4,2,1,20,5,1,7,2,9999,1
2925,3,6,3,22,16,2,1,20,5,1,9,99,9999,1
5894,11,11,3,23,10,2,1,20,5,1,4,5,2007,4
566,1,2,7,23,20,1,1,20,5,1,4,99,9999,4
2154,18,4,6,23,6,2,1,20,5,1,4,2,9999,1
2,1,1,4,23,1,1,1,20,5,1,4,5,9999,1
6253,7,12,1,23,1,1,1,20,5,1,12,99,1996,1
5202,26,9,6,0,20,2,2,20,5,1,1,6,9999,3
4936,8,9,2,0,6,2,2,20,5,1,1,1,2004,1
1098,23,2,1,0,1,1,2,20,5,1,1,3,2000,1
2980,7,6,7,0,1,1,2,20,5,1,1,5,9999,1
2263,21,4,2,0,1,1,2,20,5,1,4,1,9999,1
6239,6,12,7,0,9,1,2,20,5,1,4,1,2007,1
6148,29,11,7,1,9,2,2,20,5,1,3,2,9999,4
1171,1,3,7,2,1,1,2,20,5,1,1,4,9999,2
1625,23,3,1,3,1,1,2,20,5,1,7,2,9999,4
1629,23,3,1,3,1,1,2,20,5,1,7,2,9999,4
1630,23,3,1,3,1,1,2,20,5,1,7,2,9999,4
3073,11,6,4,3,13,2,2,20,5,1,7,99,9999,2
3077,11,6,4,3,13,2,2,20,5,1,7,99,9999,2
3079,11,6,4,3,13,2,2,20,5,1,7,99,9999,2
1898,9,4,4,4,12,2,2,20,5,1,2,6,1996,4
2884,31,5,7,4,11,2,2,20,5,1,3,9,1986,1
3980,6,8,4,6,4,2,2,20,5,1,3,2,1994,2
4337,6,8,4,6,4,2,2,20,5,1,3,2,1994,2
4473,6,8,4,6,4,2,2,20,5,1,3,2,1994,2
1591,20,3,5,6,18,2,2,20,5,1,4,6,2008,1
515,28,1,3,6,9,1,2,20,5,1,5,2,1998,1
4174,19,8,3,6,2,2,2,20,5,1,9,1,9999,1
4667,19,8,3,6,2,2,2,20,5,1,9,1,9999,1
5364,6,10,2,7,1,1,2,20,5,1,1,2,9999,2
6087,26,11,4,7,10,2,2,20,5,1,3,9,2002,1
2917,3,6,3,7,1,1,2,20,5,1,7,99,9999,1
6105,26,11,4,7,14,2,2,20,5,1,12,99,1981,3
3911,3,8,1,8,13,2,2,20,5,1,3,4,9999,1
4268,3,8,1,8,13,2,2,20,5,1,3,4,9999,1
4404,3,8,1,8,13,2,2,20,5,1,3,4,9999,1
6761,31,12,4,8,1,1,2,20,5,1,4,1,2006,1
1723,29,3,7,9,16,2,2,20,5,1,3,8,9999,4
3150,16,6,2,9,14,2,2,20,5,1,7,99,9999,3
6031,23,11,1,9,3,2,2,20,5,1,7,7,9999,2
1565,19,3,4,10,13,2,2,20,5,1,3,5,1994,1
1713,28,3,6,10,17,2,2,20,5,1,3,99,9999,1
3005,9,6,2,10,14,1,2,20,5,1,10,1,2006,1
2661,17,5,7,12,16,2,2,20,5,1,3,99,1980,4
2671,17,5,7,12,16,2,2,20,5,1,3,99,1980,4
357,18,1,7,12,3,2,2,20,5,1,3,2,1986,3
578,1,2,7,12,6,2,2,20,5,1,3,99,9999,3
323,17,1,6,12,22,2,2,20,5,1,4,7,2002,1
3226,19,6,5,13,12,2,2,20,5,1,3,5,1994,4
4931,7,9,1,13,16,2,2,20,5,1,9,99,9999,3
3793,28,7,2,14,19,2,2,20,5,1,4,1,9999,4
4741,24,8,1,14,21,1,2,20,5,1,14,1,2004,3
1078,23,2,1,15,16,1,2,20,5,1,1,99,9999,2
3308,24,6,4,15,19,2,2,20,5,1,1,4,1999,1
2076,12,4,7,15,22,2,2,20,5,1,2,9,9999,1
4955,9,9,3,15,2,2,2,20,5,1,4,1,9999,1
6663,26,12,6,15,18,2,2,20,5,1,4,1,2006,1
3598,14,7,2,15,1,1,2,20,5,1,9,4,9999,1
1727,29,3,7,16,5,2,2,20,5,1,1,2,1997,1
4146,17,8,1,16,7,2,2,20,5,1,2,9,9999,4
4639,17,8,1,16,7,2,2,20,5,1,2,9,9999,4
5561,17,10,6,16,9,2,2,20,5,1,3,1,1997,3
5060,16,9,3,16,14,2,2,20,5,1,3,2,9999,3
3681,20,7,1,16,22,2,2,20,5,1,4,5,2007,4
5799,3,11,2,16,21,1,2,20,5,1,14,1,2004,1
6769,31,12,4,17,20,2,2,20,5,1,3,99,9999,3
1482,15,3,7,17,1,1,2,20,5,1,12,9,9999,2
2452,3,5,7,18,12,2,2,20,5,1,4,99,9999,1
3559,12,7,7,19,10,1,2,20,5,1,1,6,1994,2
2875,31,5,7,19,5,2,2,20,5,1,3,3,9999,3
5246,28,9,1,19,4,2,2,20,5,1,3,1,9999,1
1876,8,4,3,19,19,1,2,20,5,1,4,6,9999,1
6399,15,12,2,19,8,2,2,20,5,1,7,3,9999,3
6415,15,12,2,19,8,2,2,20,5,1,7,3,9999,3
2342,26,4,7,19,20,2,2,20,5,1,9,6,2004,1
6250,6,12,7,20,1,1,2,20,5,1,1,2,2008,1
3196,19,6,5,20,17,2,2,20,5,1,2,9,1988,1
461,25,1,7,20,1,1,2,20,5,1,2,99,9999,1
5699,25,10,7,20,1,2,2,20,5,1,5,2,2003,1
534,30,1,5,21,9,2,2,20,5,1,2,2,2000,4
2726,21,5,4,21,5,2,2,20,5,1,9,9,1984,1
5859,7,11,6,22,16,2,2,20,5,1,1,6,1991,2
3642,17,7,5,22,2,2,2,20,5,1,4,99,9999,4
1144,27,2,5,22,6,2,2,20,5,1,11,2,9999,1
4916,6,9,7,23,4,1,2,20,5,1,4,7,9999,1
4917,6,9,7,23,4,1,2,20,5,1,4,7,9999,1
1121,26,2,4,0,11,1,1,21,5,1,1,6,1985,2
1051,22,2,7,0,4,1,1,21,5,1,1,10,1987,2
5659,23,10,5,0,1,1,1,21,5,1,1,99,9999,2
3255,21,6,7,0,1,1,1,21,5,1,1,4,1999,1
947,19,2,4,0,1,2,1,21,5,1,4,99,9999,1
1029,21,2,6,1,1,1,1,21,5,1,4,99,9999,2
201,12,1,1,1,10,2,1,21,5,1,5,2,9999,2
134,9,1,5,2,1,1,1,21,5,1,1,6,1995,3
5835,6,11,5,2,1,1,1,21,5,1,1,1,9999,2
6328,13,12,7,2,19,2,1,21,5,1,1,99,2003,2
1681,27,3,5,2,1,1,1,21,5,1,10,2,2008,1
1809,5,4,7,3,1,1,1,21,5,1,1,2,9999,2
774,8,2,7,3,3,2,1,21,5,1,2,5,1987,4
1448,14,3,6,3,1,1,1,21,5,1,2,5,1998,1
1449,14,3,6,3,1,1,1,21,5,1,2,5,1998,1
3868,2,8,7,3,1,1,1,21,5,1,3,2,1993,1
4225,2,8,7,3,1,1,1,21,5,1,3,2,1993,1
4361,2,8,7,3,1,1,1,21,5,1,3,2,1993,1
5912,13,11,5,3,22,1,1,21,5,1,4,1,2008,2
3668,18,7,6,4,1,1,1,21,5,1,1,6,1997,2
1438,14,3,6,4,12,2,1,21,5,1,3,2,9999,1
5990,22,11,7,5,1,1,1,21,5,1,1,5,2006,1
2070,11,4,6,5,1,2,1,21,5,1,2,99,9999,3
5754,31,10,6,5,1,1,1,21,5,1,4,1,9999,4
5807,3,11,2,5,2,2,1,21,5,1,7,2,1985,1
2417,1,5,5,6,1,1,1,21,5,1,3,3,2009,1
2166,19,4,7,6,1,1,1,21,5,1,5,2,2006,1
2167,19,4,7,6,1,1,1,21,5,1,5,2,2006,1
1977,11,4,6,6,22,2,1,21,5,1,7,1,9999,3
1980,11,4,6,6,22,2,1,21,5,1,7,1,9999,3
1986,11,4,6,6,22,2,1,21,5,1,7,1,9999,3
4180,19,8,3,6,2,2,1,21,5,1,9,1,9999,1
4673,19,8,3,6,2,2,1,21,5,1,9,1,9999,1
1015,21,2,6,7,1,2,1,21,5,1,7,99,9999,1
1753,31,3,2,7,16,2,1,21,5,1,9,2,9999,1
418,23,1,5,7,10,1,1,21,5,1,9,3,2007,1
4952,8,9,2,7,18,2,1,21,5,1,14,1,9999,2
2533,8,5,5,8,21,1,1,21,5,1,4,1,9999,1
4816,28,8,5,8,1,1,1,21,5,1,4,9,2007,1
2285,23,4,4,8,18,1,1,21,5,1,4,99,9999,1
3522,10,7,5,8,20,2,1,21,5,1,4,99,9999,1
616,2,2,1,8,19,2,1,21,5,1,7,2,9999,1
247,13,1,2,8,21,2,1,21,5,1,9,99,9999,3
252,13,1,2,8,21,2,1,21,5,1,9,99,9999,3
253,13,1,2,8,21,2,1,21,5,1,9,99,9999,3
4823,30,8,7,8,21,1,1,21,5,1,14,1,9999,1
6587,22,12,2,9,4,2,1,21,5,1,7,4,1991,1
6589,22,12,2,9,4,2,1,21,5,1,7,4,1991,1
6591,22,12,2,9,4,2,1,21,5,1,7,4,1991,1
2953,6,6,6,9,1,1,1,21,5,1,9,99,9999,2
1667,26,3,4,10,1,1,1,21,5,1,3,5,9999,1
2235,21,4,2,10,1,2,1,21,5,1,3,13,9999,1
373,19,1,7,10,14,2,1,21,5,1,4,3,9999,1
6704,28,12,1,10,3,2,1,21,5,1,5,2,1984,1
272,14,1,3,10,4,2,1,21,5,1,7,2,1989,1
3135,15,6,1,10,2,2,1,21,5,1,7,2,1995,1
2313,26,4,7,11,9,2,1,21,5,1,1,1,1988,1
5846,6,11,5,11,14,2,1,21,5,1,3,2,9999,3
4081,12,8,3,11,16,2,1,21,5,1,3,5,9999,3
4085,12,8,3,11,16,2,1,21,5,1,3,5,9999,3
4574,12,8,3,11,16,2,1,21,5,1,3,5,9999,3
4578,12,8,3,11,16,2,1,21,5,1,3,5,9999,3
1064,22,2,7,11,5,2,1,21,5,1,4,3,2007,2
3357,30,6,2,11,1,1,1,21,5,1,4,3,1986,1
5874,8,11,7,11,8,2,1,21,5,1,4,7,9999,1
2747,22,5,5,11,16,2,1,21,5,1,9,3,9999,4
834,12,2,4,11,17,2,1,21,5,1,11,99,9999,1
1298,7,3,6,12,12,2,1,21,5,1,3,99,9999,3
3087,13,6,6,12,1,1,1,21,5,1,4,5,9999,1
5521,16,10,5,12,14,2,1,21,5,1,5,2,1995,3
6616,23,12,3,12,10,2,1,21,5,1,11,2,2006,1
5333,3,10,6,13,5,2,1,21,5,1,3,6,9999,3
2780,24,5,7,13,22,2,1,21,5,1,4,2,2006,1
1894,9,4,4,13,17,2,1,21,5,1,4,3,2007,1
6180,1,12,2,13,3,2,1,21,5,1,4,99,9999,1
5652,22,10,4,13,9,1,1,21,5,1,7,11,1978,1
2119,14,4,2,14,15,2,1,21,5,1,3,2,9999,3
5261,29,9,2,14,8,2,1,21,5,1,3,1,9999,2
5262,29,9,2,14,8,2,1,21,5,1,3,1,9999,2
5263,29,9,2,14,8,2,1,21,5,1,3,1,9999,2
5472,13,10,2,14,22,1,1,21,5,1,4,1,9999,1
830,12,2,4,14,3,2,1,21,5,1,4,3,2005,1
831,12,2,4,14,3,2,1,21,5,1,4,3,2005,1
589,1,2,7,14,2,2,1,21,5,1,4,99,9999,1
6173,1,12,2,14,12,2,1,21,5,1,5,6,2009,3
4818,28,8,5,14,1,1,1,21,5,1,8,1,9999,1
1085,23,2,1,14,15,2,1,21,5,1,9,6,9999,2
26,1,1,4,15,10,2,1,21,5,1,3,99,9999,2
6062,25,11,3,15,2,2,1,21,5,1,3,6,9999,1
6064,25,11,3,15,2,2,1,21,5,1,3,6,9999,1
1270,4,3,3,15,16,1,1,21,5,1,4,2,9999,1
6654,26,12,6,15,1,1,1,21,5,1,4,2,2008,1
5427,11,10,7,15,1,1,1,21,5,1,4,5,9999,1
5422,11,10,7,15,1,1,1,21,5,1,9,2,9999,4
3591,14,7,2,15,1,1,1,21,5,1,12,1,9999,1
4066,12,8,3,16,19,2,1,21,5,1,1,2,2002,1
4559,12,8,3,16,19,2,1,21,5,1,1,2,2002,1
5558,17,10,6,16,9,2,1,21,5,1,3,1,1997,3
297,15,1,4,16,11,1,1,21,5,1,4,1,2008,4
5856,7,11,6,16,19,2,1,21,5,1,4,3,9999,1
1676,26,3,4,16,3,2,1,21,5,1,4,99,9999,1
2785,24,5,7,16,12,2,1,21,5,1,9,2,2000,1
2801,24,5,7,16,12,2,1,21,5,1,9,2,2000,1
5341,4,10,7,17,1,1,1,21,5,1,1,10,1982,2
1702,28,3,6,17,1,1,1,21,5,1,1,5,1993,1
5191,26,9,6,17,1,1,1,21,5,1,1,9,2008,1
1633,23,3,1,17,13,2,1,21,5,1,3,99,9999,3
255,14,1,3,17,1,1,1,21,5,1,4,1,2007,1
1318,8,3,7,17,5,2,1,21,5,1,4,1,9999,1
3797,28,7,2,17,3,2,1,21,5,1,4,3,2006,1
5819,4,11,3,17,16,2,1,21,5,1,4,3,2009,1
4071,12,8,3,17,9,2,1,21,5,1,5,1,1985,1
4564,12,8,3,17,9,2,1,21,5,1,5,1,1985,1
2761,23,5,6,17,12,2,1,21,5,1,9,99,9999,1
1476,15,3,7,17,1,1,1,21,5,1,12,9,9999,2
5993,22,11,7,17,1,1,1,21,5,1,14,1,2006,3
2696,18,5,1,18,10,2,1,21,5,1,3,6,1980,3
2687,18,5,1,18,5,2,1,21,5,1,3,4,9999,1
777,9,2,1,18,21,2,1,21,5,1,4,3,9999,2
4846,1,9,2,18,22,2,1,21,5,1,4,1,2009,1
4847,1,9,2,18,22,2,1,21,5,1,4,1,2009,1
2397,1,5,5,18,16,2,1,21,5,1,5,2,9999,4
5572,18,10,7,19,5,2,1,21,5,1,1,2,1995,1
2877,31,5,7,19,5,2,1,21,5,1,3,3,9999,3
345,18,1,7,19,22,2,1,21,5,1,3,3,1993,1
679,5,2,4,19,10,2,1,21,5,1,4,5,2009,4
5624,21,10,3,19,19,2,1,21,5,1,4,5,9999,4
2610,13,5,3,19,5,1,1,21,5,1,4,3,9999,1
2754,23,5,6,19,1,1,1,21,5,1,4,3,9999,1
3982,7,8,5,19,1,2,1,21,5,1,4,4,9999,1
4475,7,8,5,19,1,2,1,21,5,1,4,4,9999,1
387,21,1,3,19,1,1,1,21,5,1,4,5,9999,1
6071,25,11,3,19,4,2,1,21,5,1,7,99,9999,1
6251,6,12,7,20,1,1,1,21,5,1,1,2,2008,1
4698,21,8,5,20,19,2,1,21,5,1,4,99,9999,4
1056,22,2,7,20,9,1,1,21,5,1,4,3,2006,1
767,8,2,7,20,6,2,1,21,5,1,4,5,9999,1
310,16,1,5,20,19,2,1,21,5,1,4,99,9999,1
3365,30,6,2,21,12,2,1,21,5,1,3,3,1990,1
266,14,1,3,21,4,2,1,21,5,1,4,13,9999,4
1672,26,3,4,21,9,1,1,21,5,1,4,3,2003,1
4963,10,9,4,21,13,1,1,21,5,1,4,99,9999,1
2983,7,6,7,21,18,2,1,21,5,1,7,6,9999,1
