núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,fall_les,int_o_noint
1112,22,2016,15,2,1,923,9,2,99,1,68,1,1,21,11,9999,1,12,11,14,3,2,6,2,1
1113,22,2016,17,2,1,920,9,2,99,1,42,1,1,56,9,9999,1,7,7,9,3,2,6,1,2
1114,22,2016,19,2,1,1613,16,2,99,2,33,1,5,26,2,9999,1,5,5,7,4,3,6,2,1
1115,22,2016,10,2,1,1501,15,2,99,1,999,9,4,6,1,9999,1,16,12,18,2,1,6,2,1
1116,22,2016,8,2,1,201,2,2,99,1,53,1,8,31,4,1989,1,9,9,11,2,1,2,2,1
1117,22,2016,1,2,1,1701,17,2,99,1,22,1,4,27,2,9999,1,3,3,5,1,1,6,2,1
1118,22,2016,1,2,1,1701,17,2,99,1,999,1,4,27,2,9999,1,16,12,18,1,1,6,2,1
1119,22,2016,9,2,1,1415,14,1,99,1,22,1,14,999,99,9999,1,3,3,5,2,1,6,2,1
1120,22,2016,9,2,1,1415,14,1,99,1,16,2,14,999,99,9999,1,2,2,4,2,1,6,2,1
1121,22,2016,9,2,1,1415,14,1,99,1,18,1,14,999,99,9999,1,2,2,4,2,1,6,2,1
1122,23,2016,2,2,2,101,1,1,7,1,25,1,4,3,5,9999,2,4,4,6,1,1,6,2,1
1123,23,2016,2,2,2,101,1,1,7,1,25,1,4,3,5,9999,2,4,4,6,1,1,6,2,1
1124,23,2016,11,2,2,101,1,1,7,1,22,1,4,32,4,9999,1,3,3,5,2,1,6,2,1
1125,23,2016,22,2,2,109,1,1,99,1,27,1,99,999,99,9999,1,4,4,6,4,3,6,2,1
1126,23,2016,13,2,2,505,5,2,99,2,22,1,4,999,99,9999,1,3,3,5,3,2,6,1,2
1127,23,2016,19,2,2,1301,13,1,99,1,18,1,4,32,7,2007,1,2,2,4,4,3,4,2,1
1128,23,2016,19,2,2,1301,13,1,99,1,24,1,4,32,7,2007,1,3,3,5,4,3,4,2,1
1129,23,2016,15,2,2,801,8,1,99,1,28,1,14,999,99,9999,1,4,4,6,3,2,6,2,1
1130,23,2016,23,2,2,1617,16,2,99,1,999,9,14,6,1,2014,1,16,12,18,4,3,5,2,2
1131,23,2016,23,2,2,1708,17,2,99,1,50,1,9,52,2,2005,3,9,9,11,4,3,4,2,2
1132,23,2016,23,2,2,1708,17,2,99,2,21,1,9,52,2,2005,3,3,3,5,4,3,4,2,2
1133,23,2016,23,2,2,1708,17,2,99,1,38,1,9,52,2,2005,3,6,6,8,4,3,4,2,2
1134,23,2016,23,2,2,1708,17,2,99,1,3,2,9,52,2,2005,3,1,1,1,4,3,4,2,2
1135,23,2016,23,2,2,1708,17,2,99,2,25,1,9,52,2,2005,3,4,4,6,4,3,4,2,2
1136,23,2016,23,2,2,1708,17,2,99,1,31,1,9,52,2,2005,3,5,5,7,4,3,4,2,2
1137,23,2016,23,2,2,1708,17,2,99,2,61,1,9,52,2,2005,3,11,11,13,4,3,4,2,2
1138,23,2016,23,2,2,1708,17,2,99,2,999,1,9,52,2,2005,3,16,12,18,4,3,4,2,2
1139,23,2016,23,2,2,1708,17,2,99,2,38,1,9,52,2,2005,3,6,6,8,4,3,4,2,1
1140,23,2016,19,2,2,1701,17,2,99,1,29,1,4,27,1,2008,1,4,4,6,4,3,4,2,1
1141,23,2016,18,2,2,1705,17,2,99,1,12,2,4,999,99,9999,4,1,1,3,4,3,6,2,1
1142,23,2016,0,2,2,401,4,2,99,2,29,1,3,69,9,1989,1,4,4,6,1,1,2,2,1
1143,23,2016,0,2,2,401,4,2,99,2,8,1,3,69,9,1989,1,1,1,2,1,1,2,2,1
1144,23,2016,0,2,2,401,4,2,99,1,4,1,3,69,9,1989,1,1,1,1,1,1,2,2,1
1145,23,2016,0,2,2,401,4,2,99,1,1,1,3,69,9,1989,1,1,1,1,1,1,2,2,1
1146,23,2016,7,2,2,312,3,2,99,1,27,1,4,999,5,9999,1,4,4,6,2,1,6,2,1
1147,24,2016,16,2,3,101,1,1,2,1,21,1,4,67,4,9999,1,3,3,5,3,2,6,2,1
1148,24,2016,14,2,2,101,1,1,12,1,25,1,4,999,99,9999,1,4,4,6,3,2,6,2,1
1149,24,2016,23,2,3,1901,19,2,99,2,26,1,4,27,5,9999,1,4,4,6,4,3,6,2,1
1150,24,2016,14,2,3,201,2,2,99,1,31,1,12,28,2,1995,3,5,5,7,3,2,3,2,2
1151,24,2016,14,2,3,201,2,2,99,2,43,1,12,28,2,1995,3,7,7,9,3,2,3,2,2
1152,24,2016,14,2,3,201,2,2,99,2,35,1,12,28,2,1995,3,6,6,8,3,2,3,2,2
1153,24,2016,14,2,3,201,2,2,99,2,45,1,12,28,2,1995,3,8,8,10,3,2,3,2,2
1154,24,2016,14,2,3,201,2,2,99,2,29,1,12,28,2,1995,3,4,4,6,3,2,3,2,2
1155,24,2016,14,2,3,201,2,2,99,1,2,2,12,28,2,1995,3,1,1,1,3,2,3,2,2
1156,24,2016,14,2,3,201,2,2,99,2,59,1,12,28,2,1995,3,10,10,12,3,2,3,2,2
1157,24,2016,14,2,3,201,2,2,99,2,68,1,12,28,2,1995,3,12,11,14,3,2,3,2,2
1158,24,2016,14,2,3,201,2,2,99,2,26,1,12,28,2,1995,3,4,4,6,3,2,3,2,1
1159,24,2016,14,2,3,201,2,2,99,2,34,1,12,28,2,1995,3,5,5,7,3,2,3,2,1
1160,24,2016,14,2,3,201,2,2,99,1,70,1,12,28,2,1995,3,13,11,15,3,2,3,2,1
1161,24,2016,8,2,3,1801,18,2,99,1,20,1,4,999,99,9999,1,3,3,5,2,1,6,2,1
1162,24,2016,20,2,3,1710,17,2,99,1,29,1,4,999,99,9999,4,4,4,6,4,3,6,2,1
1163,24,2016,18,2,3,1401,14,2,99,1,19,1,6,19,3,9999,2,2,2,4,4,3,6,2,1
1164,25,2016,2,2,4,101,1,1,1,1,999,1,4,67,3,2016,2,16,12,18,1,1,5,1,2
1165,25,2016,22,2,4,101,1,1,1,1,23,1,4,52,5,2006,1,3,3,5,4,3,4,2,1
1166,25,2016,22,2,4,101,1,1,1,1,23,1,4,6,5,2016,1,3,3,5,4,3,5,2,1
1167,25,2016,22,2,4,101,1,1,1,2,29,1,4,6,5,2016,1,4,4,6,4,3,5,2,2
1168,25,2016,17,2,4,101,1,1,7,1,30,1,4,999,99,9999,1,5,5,7,3,2,6,2,1
1169,25,2016,1,2,4,110,1,2,99,1,21,1,4,6,5,9999,2,3,3,5,1,1,6,1,2
1170,25,2016,22,2,4,111,1,2,99,1,26,1,4,27,5,9999,1,4,4,6,4,3,6,2,1
1171,25,2016,22,2,4,111,1,2,99,1,27,1,4,77,1,9999,1,4,4,6,4,3,6,2,1
1172,25,2016,20,2,4,608,6,2,99,1,35,1,3,48,1,9999,1,6,6,8,4,3,6,1,2
1173,25,2016,20,2,4,608,6,2,99,1,16,2,3,48,1,9999,1,2,2,4,4,3,6,2,1
1174,25,2016,20,2,4,608,6,2,99,1,23,1,4,999,1,2014,1,3,3,5,4,3,5,2,1
1175,25,2016,12,2,4,901,9,1,99,1,999,1,1,69,2,9999,1,16,12,18,3,2,6,2,1
1176,25,2016,17,2,4,1222,12,2,99,1,51,1,5,52,2,2001,1,9,9,11,3,2,4,2,2
1177,25,2016,17,2,4,1222,12,2,99,1,35,1,4,27,3,9999,1,6,6,8,3,2,6,2,2
1178,25,2016,17,2,4,1222,12,2,99,2,33,1,4,27,3,9999,1,5,5,7,3,2,6,2,1
1179,25,2016,2,2,4,203,2,2,99,1,42,1,6,999,1,9999,1,7,7,9,1,1,6,2,1
1180,25,2016,11,2,4,203,2,2,99,1,21,1,4,32,5,2012,1,3,3,5,2,1,5,2,1
1181,25,2016,18,2,4,411,4,2,99,1,22,1,4,32,99,9999,4,3,3,5,4,3,6,2,1
1182,25,2016,18,2,4,411,4,2,99,1,28,1,4,32,99,9999,4,4,4,6,4,3,6,2,1
1183,26,2016,11,2,5,410,4,2,99,1,35,1,1,73,2,1999,1,6,6,8,2,1,3,2,1
1184,26,2016,11,2,5,410,4,2,99,1,14,2,1,73,2,1999,1,1,1,3,2,1,3,2,1
1185,26,2016,11,2,5,410,4,2,99,2,999,9,1,73,2,1999,1,16,12,18,2,1,3,1,2
1186,26,2016,11,2,5,410,4,2,99,2,37,1,12,30,8,9999,1,6,6,8,2,1,6,2,1
1187,26,2016,11,2,5,410,4,2,99,2,8,2,12,30,8,9999,1,1,1,2,2,1,6,2,1
1188,26,2016,11,2,5,410,4,2,99,1,14,2,12,30,8,9999,1,1,1,3,2,1,6,2,1
1189,26,2016,11,2,5,410,4,2,99,1,40,1,12,30,8,9999,1,7,7,9,2,1,6,2,1
1190,26,2016,11,2,5,410,4,2,99,1,32,1,12,30,8,9999,1,5,5,7,2,1,6,2,1
1191,26,2016,17,2,5,101,1,1,6,1,25,1,4,999,99,9999,1,4,4,6,3,2,6,2,1
1192,26,2016,17,2,5,109,1,1,99,1,25,1,4,76,5,9999,1,4,4,6,3,2,6,1,2
1193,26,2016,20,2,5,1615,16,1,99,1,23,1,4,20,99,9999,1,3,3,5,4,3,6,2,1
1194,26,2016,19,2,5,608,6,2,99,1,41,1,4,76,5,2015,1,7,7,9,4,3,5,2,1
1195,26,2016,20,2,5,511,5,2,99,1,35,1,3,69,2,9999,2,6,6,8,4,3,6,2,1
1196,26,2016,1,2,5,101,1,1,5,1,22,1,4,27,1,2008,1,3,3,5,1,1,4,2,1
1197,26,2016,21,2,5,1601,16,2,99,1,40,1,3,56,4,1991,4,7,7,9,4,3,3,2,2
1198,26,2016,21,2,5,1601,16,2,99,1,17,2,3,56,4,1991,4,2,2,4,4,3,3,2,2
1199,26,2016,21,2,5,1601,16,2,99,1,32,1,3,56,4,1991,4,5,5,7,4,3,3,2,2
1200,26,2016,21,2,5,1601,16,2,99,1,999,9,3,56,4,1991,4,16,12,18,4,3,3,2,2
1201,26,2016,21,2,5,1601,16,2,99,1,40,1,3,56,4,1991,4,7,7,9,4,3,3,2,2
1202,26,2016,21,2,5,1601,16,2,99,1,35,1,3,56,4,1991,4,6,6,8,4,3,3,2,2
1203,27,2016,12,2,6,101,1,1,1,1,39,1,4,6,3,2016,1,6,6,8,3,2,5,2,1
1204,27,2016,23,2,6,101,1,1,3,1,999,9,1,69,4,9999,1,16,12,18,4,3,6,2,2
1205,27,2016,23,2,6,101,1,1,3,2,35,1,1,69,6,9999,1,6,6,8,4,3,6,2,1
1206,27,2016,1,2,6,101,1,1,12,1,19,1,5,31,2,1992,2,2,2,4,1,1,3,2,1
1207,27,2016,1,2,6,101,1,1,12,1,19,1,5,31,2,1992,2,2,2,4,1,1,3,2,1
1208,27,2016,1,2,6,101,1,1,12,1,19,1,5,31,2,1992,2,2,2,4,1,1,3,2,1
1209,27,2016,14,2,6,109,1,2,99,1,25,1,5,41,2,9999,4,4,4,6,3,2,6,2,2
1210,27,2016,14,2,6,109,1,2,99,1,16,2,5,41,2,9999,4,2,2,4,3,2,6,2,2
1211,27,2016,7,2,6,110,1,2,99,1,18,1,3,31,10,9999,4,2,2,4,2,1,6,2,1
1212,27,2016,7,2,6,110,1,2,99,2,22,1,3,31,10,9999,4,3,3,5,2,1,6,2,1
1213,27,2016,19,2,6,110,1,2,99,1,26,1,4,999,99,9999,1,4,4,6,4,3,6,2,2
1214,27,2016,18,2,6,117,1,1,99,1,17,2,4,999,99,9999,1,2,2,4,4,3,6,2,1
1215,27,2016,18,2,6,2201,22,2,99,2,999,9,1,52,2,2004,1,16,12,18,4,3,4,2,2
1216,27,2016,21,2,6,508,5,2,99,1,31,1,4,64,5,2015,1,5,5,7,4,3,5,2,2
1217,27,2016,21,2,6,508,5,2,99,1,22,1,4,6,1,2016,1,3,3,5,4,3,5,2,1
1218,27,2016,22,2,6,901,9,1,99,1,21,1,4,54,5,9999,1,3,3,5,4,3,6,2,1
1219,27,2016,15,2,6,901,9,1,99,2,22,1,4,999,99,9999,1,3,3,5,3,2,6,2,1
1220,27,2016,20,2,6,203,2,2,99,2,16,2,5,56,2,9999,1,2,2,4,4,3,6,2,1
1221,27,2016,20,2,6,203,2,2,99,1,22,1,2,31,2,9999,1,3,3,5,4,3,6,2,1
1222,27,2016,19,2,6,1801,18,2,99,1,37,1,4,67,1,2012,1,6,6,8,4,3,5,2,2
1223,27,2016,19,2,6,1801,18,2,99,2,40,1,4,27,1,2008,1,7,7,9,4,3,4,2,1
1224,27,2016,11,2,6,413,4,2,99,1,22,1,4,999,99,9999,2,3,3,5,2,1,6,1,2
1225,27,2016,11,2,6,413,4,2,99,1,23,1,4,999,99,9999,2,3,3,5,2,1,6,2,2
1226,28,2016,23,2,7,101,1,1,1,1,22,1,4,999,99,9999,1,3,3,5,4,3,6,2,1
1227,28,2016,23,2,7,101,1,1,1,2,26,1,4,999,99,9999,1,4,4,6,4,3,6,2,1
1228,28,2016,23,2,7,101,1,1,1,2,1,2,4,999,99,9999,1,1,1,1,4,3,6,2,1
1229,28,2016,20,2,7,101,1,2,17,1,45,1,4,999,5,9999,4,8,8,10,4,3,6,2,1
1230,28,2016,23,2,7,101,1,1,13,1,999,9,4,999,99,9999,1,16,12,18,4,3,6,2,1
1231,28,2016,22,2,7,101,1,1,13,2,31,1,99,999,99,9999,1,5,5,7,4,3,6,2,1
1232,28,2016,22,2,7,101,1,1,13,2,40,1,99,999,99,9999,1,7,7,9,4,3,6,2,1
1233,28,2016,1,2,7,110,1,2,99,1,28,1,4,6,3,9999,2,4,4,6,1,1,6,2,1
1234,28,2016,6,2,7,110,1,2,99,1,23,1,4,999,99,9999,4,3,3,5,2,1,6,2,2
1235,28,2016,14,2,7,510,5,2,99,1,29,1,3,69,3,9999,2,4,4,6,3,2,6,2,1
1236,28,2016,14,2,7,510,5,2,99,2,25,1,3,69,3,9999,2,4,4,6,3,2,6,2,1
1237,28,2016,14,2,7,510,5,2,99,2,22,1,3,69,3,9999,2,3,3,5,3,2,6,2,1
1238,28,2016,14,2,7,510,5,2,99,1,2,2,3,69,3,9999,2,1,1,1,3,2,6,2,1
1239,28,2016,14,2,7,510,5,2,99,2,8,2,3,69,3,9999,2,1,1,2,3,2,6,2,1
1240,28,2016,22,2,7,509,5,2,99,1,31,1,3,52,2,2006,1,5,5,7,4,3,4,2,1
1241,28,2016,22,2,7,509,5,2,99,2,35,1,3,52,2,2006,1,6,6,8,4,3,4,2,1
1242,28,2016,22,2,7,509,5,2,99,2,35,1,3,52,2,2006,1,6,6,8,4,3,4,2,1
1243,28,2016,17,2,7,1101,11,2,99,1,22,1,4,67,5,9999,1,3,3,5,3,2,6,2,1
1244,28,2016,17,2,7,1101,11,2,99,1,18,1,4,67,5,9999,1,2,2,4,3,2,6,2,1
1245,28,2016,17,2,7,1101,11,2,99,1,15,2,4,67,5,9999,1,2,2,4,3,2,6,1,2
1246,28,2016,6,2,7,920,9,2,99,1,23,1,3,69,5,9999,1,3,3,5,2,1,6,2,1
1247,28,2016,6,2,7,920,9,2,99,1,21,1,3,69,5,9999,1,3,3,5,2,1,6,2,1
1248,28,2016,6,2,7,920,9,2,99,1,999,1,3,69,5,9999,1,16,12,18,2,1,6,2,1
1249,28,2016,19,2,7,207,2,2,99,1,15,2,5,52,2,9999,3,2,2,4,4,3,6,2,1
1250,28,2016,21,2,7,1704,17,2,99,2,999,9,3,10,4,9999,1,16,12,18,4,3,6,2,1
1251,28,2016,21,2,7,1704,17,2,99,2,28,1,3,10,4,9999,1,4,4,6,4,3,6,2,1
1252,28,2016,21,2,7,1704,17,2,99,1,27,1,3,10,4,9999,1,4,4,6,4,3,6,2,1
1253,28,2016,21,2,7,1704,17,2,99,1,86,1,3,10,4,9999,1,15,11,17,4,3,6,2,1
1254,28,2016,21,2,7,1704,17,2,99,2,18,1,3,10,4,9999,1,2,2,4,4,3,6,2,1
1255,28,2016,21,2,7,1704,17,2,99,2,32,1,3,10,4,9999,1,5,5,7,4,3,6,2,1
1256,28,2016,21,2,7,1704,17,2,99,1,66,1,3,10,4,9999,1,12,11,14,4,3,6,2,1
1257,28,2016,21,2,7,1704,17,2,99,1,41,1,3,10,4,9999,1,7,7,9,4,3,6,2,1
1258,28,2016,21,2,7,1704,17,2,99,1,21,1,3,10,4,9999,1,3,3,5,4,3,6,2,1
1259,28,2016,21,2,7,1704,17,2,99,2,23,1,3,10,4,9999,1,3,3,5,4,3,6,2,1
1260,28,2016,21,2,7,1704,17,2,99,1,10,2,3,10,4,9999,1,1,1,3,4,3,6,2,1
1261,28,2016,21,2,7,1704,17,2,99,1,1,2,3,10,4,9999,1,1,1,1,4,3,6,2,1
1262,29,2016,6,2,1,101,1,1,15,1,20,1,4,999,99,9999,1,3,3,5,2,1,6,2,1
1263,29,2016,20,2,1,101,1,1,10,1,26,1,4,32,5,2015,1,4,4,6,4,3,5,2,1
1264,29,2016,0,2,1,101,1,1,7,1,999,1,4,18,4,9999,4,16,12,18,1,1,6,2,1
1265,29,2016,0,2,1,101,1,1,7,2,29,1,4,18,4,9999,4,4,4,6,1,1,6,2,2
1266,29,2016,21,2,1,101,1,1,7,1,29,1,4,67,5,9999,2,4,4,6,4,3,6,2,1
1267,29,2016,21,2,1,101,1,1,7,1,21,1,4,67,5,9999,2,3,3,5,4,3,6,2,1
1268,29,2016,12,2,1,112,1,1,99,2,32,1,1,69,2,9999,1,5,5,7,3,2,6,2,1
1269,29,2016,17,2,1,109,1,2,99,1,28,1,4,999,99,9999,1,4,4,6,3,2,6,2,1
1270,29,2016,6,2,1,1901,19,2,99,1,71,1,18,999,2,9999,1,13,11,15,2,1,6,1,2
1271,29,2016,20,2,1,509,5,2,99,2,59,1,2,41,5,9999,1,10,10,12,4,3,6,2,1
1272,29,2016,15,2,1,1020,10,2,99,1,23,1,12,999,99,9999,2,3,3,5,3,2,6,2,1
1273,29,2016,15,2,1,1020,10,2,99,1,28,1,12,999,99,9999,2,4,4,6,3,2,6,1,2
1274,29,2016,0,2,1,1014,10,2,99,1,21,1,4,999,17,9999,4,3,3,5,1,1,6,2,1
1275,29,2016,0,2,1,1014,10,2,99,2,16,2,4,999,17,9999,4,2,2,4,1,1,6,2,1
1276,29,2016,3,2,1,1102,11,2,99,1,30,1,4,32,5,9999,4,5,5,7,1,1,6,1,2
1277,29,2016,19,2,1,921,9,2,99,1,14,2,3,69,3,1985,2,1,1,3,4,3,2,2,1
1278,29,2016,22,2,1,909,9,1,99,1,23,1,4,94,2,9999,1,3,3,5,4,3,6,2,1
1279,29,2016,16,2,1,1207,12,2,99,2,53,1,3,69,3,9999,2,9,9,11,3,2,6,2,1
1280,29,2016,10,2,1,201,2,2,99,2,23,1,2,999,2,9999,1,3,3,5,2,1,6,2,1
1281,29,2016,10,2,1,201,2,2,99,2,38,1,2,999,2,9999,1,6,6,8,2,1,6,2,1
1282,29,2016,0,2,1,1801,18,2,99,1,25,1,4,5,5,9999,1,4,4,6,1,1,6,2,1
1283,29,2016,0,2,1,1801,18,2,99,1,25,1,4,67,5,9999,1,4,4,6,1,1,6,2,1
1284,29,2016,4,2,1,1711,17,2,99,1,24,1,4,32,1,9999,2,3,3,5,1,1,6,1,2
1285,29,2016,22,2,1,308,3,2,99,1,999,9,1,52,5,9999,1,16,12,18,4,3,6,2,1
1286,1,2016,23,3,2,101,1,1,1,1,31,1,1,69,6,9999,1,5,5,7,4,3,6,2,1
1287,1,2016,23,3,2,101,1,1,1,1,22,1,4,27,99,9999,1,3,3,5,4,3,6,2,1
1288,1,2016,18,3,2,101,1,2,25,1,30,1,12,999,1,9999,1,5,5,7,4,3,6,2,1
1289,1,2016,18,3,2,101,1,2,25,1,62,1,12,999,1,9999,1,11,11,13,4,3,6,2,1
1290,1,2016,18,3,2,101,1,2,25,1,26,1,12,999,1,9999,1,4,4,6,4,3,6,2,1
1291,1,2016,18,3,2,101,1,2,25,1,36,1,12,999,1,9999,1,6,6,8,4,3,6,2,1
1292,1,2016,18,3,2,101,1,2,25,1,42,1,12,999,1,9999,1,7,7,9,4,3,6,2,1
1293,1,2016,7,3,2,103,1,2,99,1,34,1,10,999,2,2012,4,5,5,7,2,1,5,2,1
1294,1,2016,21,3,2,101,1,2,25,1,56,1,4,999,99,9999,4,10,10,12,4,3,6,1,2
1295,1,2016,9,3,2,113,1,2,99,1,41,1,4,999,99,9999,1,7,7,9,2,1,6,2,2
1296,1,2016,11,3,2,2101,21,2,99,1,23,1,4,27,99,9999,4,3,3,5,2,1,6,2,1
1297,1,2016,16,3,2,2001,20,2,99,1,44,1,1,69,4,9999,1,7,7,9,3,2,6,2,1
1298,1,2016,0,3,2,2001,20,2,99,1,20,1,4,999,99,9999,1,3,3,5,1,1,6,2,1
1299,1,2016,15,3,2,2004,20,2,99,1,46,1,99,999,99,9999,1,8,8,10,3,2,6,2,2
1300,1,2016,15,3,2,2004,20,2,99,1,19,1,99,999,99,9999,1,2,2,4,3,2,6,2,2
1301,1,2016,17,3,2,501,5,2,99,2,34,1,4,32,99,9999,1,5,5,7,3,2,6,2,1
1302,1,2016,16,3,2,1217,12,2,99,1,32,1,4,3,3,2014,1,5,5,7,3,2,5,2,1
1303,1,2016,21,3,2,1803,18,2,99,1,40,1,4,18,5,2015,4,7,7,9,4,3,5,2,2
1304,1,2016,21,3,2,1803,18,2,99,1,32,1,4,18,5,2015,4,5,5,7,4,3,5,2,2
1305,1,2016,8,3,2,406,4,2,99,1,38,1,3,69,11,9999,1,6,6,8,2,1,6,2,1
1306,1,2016,8,3,2,406,4,2,99,1,60,1,3,69,11,9999,1,11,11,13,2,1,6,2,1
1307,1,2016,20,3,2,416,4,2,99,1,28,1,4,27,1,9999,1,4,4,6,4,3,6,1,2
1308,2,2016,23,3,3,101,1,1,7,1,18,1,4,76,4,9999,1,2,2,4,4,3,6,2,1
1309,2,2016,18,3,3,117,1,1,99,1,32,1,4,18,1,9999,1,5,5,7,4,3,6,2,1
1310,2,2016,20,3,3,2201,22,2,99,1,19,1,4,67,1,2012,1,2,2,4,4,3,5,2,1
1311,2,2016,20,3,3,2201,22,2,99,1,17,2,4,67,1,2012,1,2,2,4,4,3,5,2,2
1312,2,2016,9,3,3,2004,20,2,99,1,51,1,4,6,3,9999,1,9,9,11,2,1,6,2,1
1313,2,2016,9,3,3,501,5,2,99,1,15,2,3,48,4,2016,1,2,2,4,2,1,5,2,1
1314,2,2016,14,3,3,503,5,2,99,1,58,1,4,999,99,9999,4,10,10,12,3,2,6,2,1
1315,2,2016,14,3,3,503,5,2,99,1,22,1,4,999,99,9999,4,3,3,5,3,2,6,2,1
1316,2,2016,22,3,3,1601,16,2,99,1,31,1,1,48,6,9999,1,5,5,7,4,3,6,2,1
1317,2,2016,12,3,3,1712,17,2,99,1,27,1,3,69,2,9999,1,4,4,6,3,2,6,2,1
1318,2,2016,12,3,3,1712,17,2,99,1,18,1,14,6,1,9999,1,2,2,4,3,2,6,2,1
1319,2,2016,5,3,3,1420,14,2,99,1,32,1,4,999,99,9999,1,5,5,7,1,1,6,2,1
1320,2,2016,12,3,3,401,4,2,99,2,24,1,14,6,99,9999,1,3,3,5,3,2,6,2,1
1321,2,2016,7,3,3,313,3,1,99,1,24,1,4,6,6,9999,1,3,3,5,2,1,6,1,2
1322,3,2016,0,3,4,101,1,1,18,1,26,1,4,999,5,9999,1,4,4,6,1,1,6,1,2
1323,3,2016,20,3,4,101,1,1,5,1,999,9,4,6,1,9999,1,16,12,18,4,3,6,2,1
1324,3,2016,19,3,4,107,1,2,99,2,20,1,4,999,5,9999,1,3,3,5,4,3,6,2,1
1325,3,2016,22,3,4,101,1,1,11,1,35,1,4,999,99,9999,1,6,6,8,4,3,6,2,1
1326,3,2016,1,3,4,2101,21,1,99,1,29,1,4,6,99,2013,1,4,4,6,1,1,5,2,2
1327,3,2016,1,3,4,2101,21,1,99,1,22,1,4,6,99,9999,1,3,3,5,1,1,6,2,1
1328,3,2016,20,3,4,2007,20,1,99,2,19,1,4,67,4,9999,1,2,2,4,4,3,6,2,1
1329,3,2016,7,3,4,1002,10,2,99,2,14,2,1,69,3,1985,1,1,1,3,2,1,2,2,1
1330,3,2016,7,3,4,1002,10,2,99,2,16,2,1,69,3,1985,1,2,2,4,2,1,2,2,1
1331,3,2016,7,3,4,1002,10,2,99,2,10,2,1,69,3,1985,1,1,1,3,2,1,2,2,1
1332,3,2016,15,3,4,1001,10,1,99,1,20,1,4,67,5,2015,1,3,3,5,3,2,5,2,2
1333,3,2016,1,3,4,1503,15,1,99,1,27,1,4,67,1,1997,2,4,4,6,1,1,3,1,2
1334,3,2016,0,3,4,1503,15,1,99,1,22,1,4,67,1,1997,2,3,3,5,1,1,3,2,1
1335,3,2016,16,3,4,1801,18,2,99,1,23,1,1,17,4,2004,1,3,3,5,3,2,4,2,2
1336,3,2016,16,3,4,1801,18,2,99,1,22,1,4,27,5,9999,1,3,3,5,3,2,6,2,1
1337,3,2016,13,3,4,1801,18,1,99,1,18,1,4,67,2,9999,1,2,2,4,3,2,6,2,1
1338,3,2016,22,3,4,1801,18,2,99,1,45,1,2,69,4,9999,1,8,8,10,4,3,6,1,2
1339,3,2016,23,3,4,1709,17,1,99,1,37,1,4,76,5,9999,4,6,6,8,4,3,6,2,1
1340,3,2016,23,3,4,1709,17,1,99,2,46,1,4,76,5,9999,4,8,8,10,4,3,6,2,2
1341,3,2016,5,3,4,1701,17,2,99,2,21,1,4,999,99,9999,4,3,3,5,1,1,6,1,2
1342,4,2016,7,3,5,101,1,2,25,1,21,1,4,6,5,9999,1,3,3,5,2,1,6,1,2
1343,4,2016,20,3,5,108,1,2,99,2,39,1,3,17,1,2001,2,6,6,8,4,3,4,2,1
1344,4,2016,21,3,5,111,1,2,99,1,18,1,4,6,99,9999,1,2,2,4,4,3,6,1,2
1345,4,2016,22,3,5,110,1,2,99,2,20,1,4,999,99,9999,1,3,3,5,4,3,6,1,2
1346,4,2016,14,3,5,2216,22,2,99,1,999,9,6,999,99,9999,1,16,12,18,3,2,6,2,1
1347,4,2016,14,3,5,2216,22,2,99,1,999,9,6,999,99,9999,1,16,12,18,3,2,6,2,1
1348,4,2016,5,3,5,501,5,2,99,1,22,1,4,27,5,2015,2,3,3,5,1,1,5,1,2
1349,4,2016,21,3,5,504,5,2,99,1,28,1,4,27,5,9999,1,4,4,6,4,3,6,1,2
1350,4,2016,21,3,5,504,5,2,99,2,25,1,4,27,5,9999,1,4,4,6,4,3,6,2,1
1351,4,2016,10,3,5,609,6,2,99,1,22,1,4,999,99,9999,1,3,3,5,2,1,6,1,2
1352,4,2016,7,3,5,1002,10,2,99,1,16,2,4,999,99,9999,1,2,2,4,2,1,6,1,2
1353,4,2016,20,3,5,901,9,2,99,1,35,1,4,67,3,2009,1,6,6,8,4,3,4,2,2
1354,4,2016,16,3,5,1601,16,2,99,1,25,1,4,27,1,9999,2,4,4,6,3,2,6,2,1
1355,4,2016,21,3,5,1507,15,2,99,1,20,1,4,27,99,2004,4,3,3,5,4,3,4,2,1
1356,4,2016,21,3,5,1507,15,2,99,1,20,1,4,27,99,2004,4,3,3,5,4,3,4,2,1
1357,4,2016,19,3,5,201,2,2,99,2,25,1,4,67,1,9999,1,4,4,6,4,3,6,2,1
1358,4,2016,10,3,5,1805,18,2,99,1,65,1,9,69,6,2007,1,12,11,14,2,1,4,2,2
1359,4,2016,10,3,5,1805,18,2,99,2,24,1,9,69,6,2007,1,3,3,5,2,1,4,2,2
1360,4,2016,10,3,5,1805,18,2,99,1,19,1,9,69,6,2007,1,2,2,4,2,1,4,2,2
