num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,muni_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,marca_vehi,color_vehi,modelo_vehi,causa_acc
3442,24,7,7,10,6,8,2,99,1,15,2,2,2,3,99,99,9999,1
3443,24,7,7,10,6,8,2,99,1,18,2,1,1,3,99,99,9999,1
3505,30,7,6,15,5,13,2,99,1,17,2,2,2,4,99,99,9999,1
3609,4,8,4,14,12,15,2,99,1,18,2,1,2,4,99,99,9999,1
3615,4,8,4,20,17,8,2,99,1,18,2,1,2,4,99,99,9999,3
3642,6,8,6,14,6,14,2,99,1,16,2,2,2,4,99,99,9999,1
3767,12,8,5,14,17,12,2,99,1,15,2,2,2,4,99,99,9999,1
3788,17,8,3,16,1,10,2,99,1,19,2,1,2,4,99,99,9999,2
3789,17,8,3,16,1,10,2,99,1,18,2,1,2,4,99,99,9999,2
3793,17,8,3,19,17,1,2,99,1,17,2,2,2,4,99,99,9999,1
3829,21,8,7,13,9,1,2,99,2,16,2,2,2,4,99,99,9999,1
3848,22,8,1,7,1,1,1,1,1,19,2,1,2,12,99,1,9999,1
3849,22,8,1,7,1,1,1,1,1,17,2,2,2,12,99,1,9999,1
3933,29,8,1,10,1,15,2,99,2,15,2,2,2,7,99,6,1991,1
4189,11,9,7,11,16,13,2,99,2,19,2,1,2,5,99,8,9999,2
4190,11,9,7,11,16,13,2,99,2,19,2,1,2,5,99,8,9999,2
4220,12,9,1,13,12,3,2,99,1,15,2,2,2,5,99,1,9999,2
4221,12,9,1,13,12,3,2,99,1,15,2,2,2,5,99,1,9999,2
4223,12,9,1,13,12,3,2,99,1,19,2,1,2,5,99,1,9999,2
4231,12,9,1,13,12,3,2,99,2,16,2,2,2,5,99,1,9999,2
4232,12,9,1,13,12,3,2,99,1,18,2,1,2,5,99,1,9999,2
4234,12,9,1,23,18,4,2,99,1,17,2,2,2,4,99,1,9999,1
4382,17,9,6,13,15,5,2,99,2,18,2,1,2,4,99,99,9999,1
4404,20,9,2,20,5,2,2,99,2,19,2,1,2,4,99,3,2008,1
4424,21,9,3,17,9,14,2,99,2,19,2,1,2,3,99,2,2001,1
4431,22,9,4,0,1,8,1,4,1,19,2,1,2,4,99,5,9999,1
4464,26,9,1,16,20,7,2,99,1,17,2,2,2,4,99,99,9999,1
4465,26,9,1,1,13,5,2,99,1,17,2,2,2,4,99,99,9999,4
4466,26,9,1,1,13,5,2,99,1,17,2,2,2,4,99,99,9999,4
4470,26,9,1,2,18,1,2,99,1,18,2,1,1,4,99,99,9999,2
4472,26,9,1,12,7,10,2,99,1,17,2,2,2,3,99,9,1993,4
4519,30,9,5,4,5,1,2,99,1,18,2,1,2,8,99,5,9999,2
4580,2,10,7,16,15,7,2,99,2,16,2,2,2,3,99,4,1990,3
4591,3,10,1,10,9,1,2,99,1,18,2,1,2,3,99,99,9999,1
4593,3,10,1,10,9,1,2,99,1,19,2,1,2,3,99,99,9999,1
4603,4,10,2,22,1,1,1,7,2,17,2,2,2,1,99,3,9999,1
4677,10,10,1,17,1,1,1,14,2,19,2,1,2,1,99,99,9999,1
4726,15,10,6,17,11,1,1,2,1,18,2,1,2,7,99,1,9999,1
4727,15,10,6,17,11,1,1,2,2,18,2,1,2,7,99,1,9999,1
4734,15,10,6,16,4,1,2,99,1,17,2,2,2,3,99,3,9999,4
4755,17,10,1,8,1,8,1,11,2,17,2,2,2,12,99,7,9999,3
4759,17,10,1,8,1,8,1,11,1,18,2,1,2,12,99,7,9999,3
4761,17,10,1,8,1,8,1,11,1,19,2,1,2,12,99,7,9999,3
4787,17,10,1,8,1,8,1,11,2,19,2,1,2,12,99,7,9999,3
4902,24,10,1,7,4,1,2,99,1,16,2,2,2,7,99,99,9999,3
4942,27,10,4,18,12,25,2,99,1,15,2,2,1,9,99,2,9999,4
4950,27,10,4,18,12,25,2,99,1,16,2,2,2,9,99,2,9999,4
4951,27,10,4,18,12,25,2,99,2,16,2,2,2,9,99,2,9999,4
4954,27,10,4,18,17,4,2,99,1,19,2,1,2,3,99,99,9999,2
4955,27,10,4,18,17,4,2,99,1,19,2,1,2,3,99,99,9999,2
4956,27,10,4,18,17,4,2,99,1,15,2,2,2,3,99,99,9999,2
5050,2,11,3,10,1,16,2,99,1,17,2,1,2,4,99,99,9999,1
5051,2,11,3,10,1,16,2,99,1,18,2,1,2,4,99,99,9999,1
5071,4,11,5,17,9,20,1,1,1,18,2,1,1,4,99,99,9999,1
5119,7,11,1,7,5,1,2,99,1,17,2,2,2,3,99,1,9999,3
5143,9,11,3,7,4,1,2,99,1,19,2,1,2,7,99,3,9999,3
5160,10,11,4,7,9,1,2,99,1,18,2,1,2,4,99,5,9999,1
5164,10,11,4,14,19,5,2,99,1,19,2,1,2,4,99,1,9999,1
5240,14,11,1,12,6,10,2,99,2,17,2,2,2,4,99,99,9999,3
5241,14,11,1,12,6,10,2,99,2,17,2,2,2,4,99,99,9999,3
5248,14,11,1,5,7,1,2,99,1,18,2,1,2,7,99,99,9999,1
5307,15,11,2,17,5,1,2,99,2,17,2,2,2,7,99,99,9999,1
5343,18,11,5,19,1,1,1,7,1,19,2,1,1,12,99,1,9999,1
5356,18,11,5,19,1,1,1,7,1,19,2,1,2,12,99,1,9999,1
5357,18,11,5,19,1,1,1,7,1,19,2,1,2,12,99,1,9999,1
5358,18,11,5,19,1,1,1,7,1,19,2,1,2,12,99,1,9999,1
5397,19,11,6,7,12,4,2,99,2,15,2,2,2,7,99,7,9999,1
5460,22,11,2,7,1,15,1,3,1,18,2,1,2,4,99,1,9999,1
5464,23,11,3,22,20,1,1,99,1,19,2,1,2,4,99,99,9999,3
5465,23,11,3,20,20,1,1,99,1,16,2,2,2,4,99,99,9999,3
5484,25,11,5,19,12,1,1,99,2,18,2,1,2,3,99,99,9999,3
5503,26,11,6,18,1,1,1,5,2,19,2,1,2,1,99,5,2008,1
5504,26,11,6,18,1,1,1,5,2,19,2,1,2,1,99,5,2008,1
5553,27,11,7,7,9,16,2,99,2,16,2,2,2,12,99,10,9999,1
5558,27,11,7,7,9,16,2,99,2,15,2,2,2,12,99,10,9999,1
5594,29,11,2,9,14,1,2,99,2,15,2,2,2,3,99,4,9999,2
5595,29,11,2,9,14,1,2,99,2,16,2,2,2,3,99,4,9999,2
5600,30,11,3,23,20,1,2,99,1,17,2,2,1,4,99,1,2000,2
5647,4,12,7,5,20,1,2,99,1,18,2,1,2,4,99,99,9999,1
5662,5,12,1,15,22,1,2,99,1,19,2,1,2,3,99,99,9999,3
5671,5,12,1,21,18,1,2,99,2,19,2,1,2,4,99,99,9999,1
5759,13,12,2,13,16,8,2,99,1,16,2,1,2,3,99,3,1988,3
5792,15,12,4,8,17,3,2,99,1,19,2,1,1,4,99,99,9999,2
5844,18,12,7,16,17,7,2,99,1,16,2,1,2,4,99,5,9999,1
5866,20,12,2,23,5,3,2,99,1,17,2,2,2,14,99,99,9999,3
5883,20,12,2,4,3,4,2,99,2,16,2,2,2,3,99,99,9999,1
5907,21,12,3,8,3,4,2,99,1,18,2,1,2,99,99,99,9999,3
5909,21,12,3,8,3,4,2,99,1,15,2,2,2,99,99,99,9999,3
13,1,1,6,23,12,2,2,99,1,22,3,1,2,4,99,1,2006,1
27,1,1,6,19,18,3,2,99,1,22,3,1,2,4,99,99,9999,2
86,6,1,4,17,5,1,1,1,2,21,3,1,2,4,99,99,9999,1
92,6,1,4,19,12,26,2,99,1,24,3,1,2,4,99,3,9999,1
93,6,1,4,19,12,26,2,99,2,20,3,1,2,4,99,3,9999,1
233,13,1,4,9,17,1,2,99,1,24,3,1,2,3,99,99,9999,1
244,14,1,5,16,17,3,2,99,1,24,3,1,2,3,99,2,9999,1
262,15,1,6,15,2,8,2,99,1,20,3,1,2,4,99,5,2006,1
298,17,1,1,18,17,3,2,99,1,20,3,1,2,4,99,99,9999,1
410,23,1,7,9,6,6,1,99,1,21,3,1,2,14,99,99,9999,2
494,30,1,7,22,12,4,2,99,2,23,3,1,2,3,99,99,9999,3
523,31,1,1,19,14,1,2,99,1,22,3,1,2,4,99,99,9999,4
641,9,2,3,11,13,9,2,99,2,22,3,1,2,99,99,99,9999,3
659,10,2,4,20,6,11,2,99,1,21,3,1,2,1,99,4,9999,1
711,13,2,7,9,5,1,2,99,1,21,3,1,1,5,99,7,9999,2
713,13,2,7,9,5,1,2,99,1,22,3,1,2,5,99,7,9999,2
715,13,2,7,0,17,3,2,99,1,20,3,1,2,4,99,3,9999,3
725,15,2,2,20,6,1,2,99,1,21,3,1,2,1,99,1,9999,1
822,20,2,7,7,6,2,2,99,1,21,3,1,2,4,99,1,9999,1
830,20,2,7,9,17,3,1,99,1,24,3,1,2,4,99,99,9999,4
834,21,2,1,17,6,1,2,99,1,20,3,1,2,4,99,99,9999,2
942,1,3,2,16,6,6,2,99,1,24,3,1,2,4,99,99,9999,4
970,2,3,3,23,20,1,2,99,2,23,3,1,2,4,99,5,1996,1
978,2,3,3,9,16,10,2,99,1,20,3,1,2,3,99,9,9999,3
981,2,3,3,9,16,10,2,99,1,20,3,1,2,3,99,9,9999,3
1036,5,3,6,23,4,9,2,99,1,20,3,1,2,4,99,99,9999,4
1037,5,3,6,23,4,9,2,99,1,23,3,1,2,4,99,99,9999,4
1045,6,3,7,20,17,3,1,99,2,21,3,1,2,4,99,99,9999,1
1073,7,3,1,15,5,1,2,99,1,24,3,1,2,4,99,99,9999,2
1074,7,3,1,8,8,1,2,99,1,24,3,1,1,4,99,99,9999,2
1105,9,3,3,20,1,8,1,8,1,21,3,1,2,4,99,5,9999,2
1300,18,3,5,18,6,2,2,99,1,22,3,1,1,4,99,99,9999,2
1316,19,3,6,10,13,1,2,99,1,20,3,1,2,4,99,99,9999,2
1478,31,3,4,13,5,1,2,99,1,22,3,1,2,4,99,99,9999,4
1495,2,4,6,11,3,1,2,99,1,20,3,1,2,5,99,2,1982,2
1497,3,4,7,7,1,8,1,6,1,24,3,1,2,4,99,1,9999,1
1509,3,4,7,9,17,10,2,99,2,20,3,1,2,3,99,2,9999,3
1511,3,4,7,9,17,10,2,99,2,20,3,1,2,3,99,2,9999,3
1514,3,4,7,9,17,10,2,99,1,20,3,1,2,3,99,2,9999,3
1567,7,4,4,18,6,9,2,99,1,21,3,1,1,4,99,5,9999,1
1659,12,4,2,16,21,1,2,99,1,20,3,1,2,4,99,99,9999,2
1660,12,4,2,16,21,1,2,99,1,21,3,1,1,4,99,99,9999,2
1701,15,4,5,16,1,1,1,18,1,24,3,1,2,4,99,99,9999,2
1728,17,4,7,15,1,1,1,11,1,22,3,1,2,12,99,1,1996,1
1740,17,4,7,7,5,13,2,99,1,23,3,1,2,4,99,1,9999,2
1750,18,4,1,12,21,1,2,99,2,20,3,1,2,5,99,99,9999,3
1801,20,4,3,17,4,1,2,99,1,23,3,1,2,3,99,99,9999,3
1879,23,4,6,19,6,10,2,99,1,22,3,1,2,4,99,1,9999,1
1880,23,4,6,19,6,10,2,99,1,20,3,1,2,4,99,1,9999,1
1966,27,4,3,0,17,9,2,99,1,24,3,1,2,1,99,99,9999,2
2152,10,5,2,11,1,15,2,99,1,22,3,1,2,4,99,1,9999,1
2198,14,5,6,3,1,8,1,10,1,21,3,1,1,4,99,99,9999,2
2209,14,5,6,16,12,11,1,99,2,22,3,1,2,14,99,1,9999,1
2283,18,5,3,18,6,9,2,99,2,23,3,1,2,1,99,6,9999,1
2284,18,5,3,18,6,9,2,99,2,21,3,1,2,1,99,6,9999,1
2330,20,5,5,21,18,1,2,99,2,20,3,1,2,3,99,4,9999,3
2340,21,5,6,6,1,1,1,1,2,23,3,1,2,12,99,1,9999,1
2376,22,5,7,1,1,1,1,9,1,23,3,1,2,1,99,4,9999,1
2401,23,5,1,20,17,12,2,99,1,24,3,1,2,4,99,99,9999,1
2504,28,5,6,15,12,2,2,99,1,20,3,1,2,5,99,2,9999,3
2515,29,5,7,23,21,6,2,99,1,24,3,1,1,4,99,1,2011,2
2524,29,5,7,17,1,1,1,10,1,24,3,1,2,4,99,99,9999,1
2525,30,5,1,17,1,1,1,1,1,23,3,1,2,4,99,5,9999,1
2554,30,5,1,7,14,5,2,99,1,24,3,1,2,4,99,99,9999,1
2563,30,5,1,5,4,4,2,99,1,23,3,1,2,7,99,99,9999,3
2571,30,5,1,5,4,4,2,99,1,21,3,1,2,7,99,99,9999,3
2659,5,6,7,0,11,2,2,99,1,23,3,1,2,4,99,1,9999,1
2664,5,6,7,1,14,4,2,99,1,24,3,1,1,4,99,99,9999,2
2666,6,6,1,7,1,1,1,18,1,22,3,1,1,7,99,7,9999,1
2679,7,6,2,11,1,8,1,6,2,24,3,1,2,4,99,99,2004,1
2721,9,6,4,16,13,22,2,99,2,20,3,1,1,7,99,7,9999,4
2756,11,6,6,1,20,9,2,99,2,21,3,1,2,1,99,99,9999,2
2781,13,6,1,14,4,1,2,99,2,23,3,1,2,7,99,99,9999,1
2796,13,6,1,14,4,1,2,99,2,22,3,1,2,7,99,99,9999,1
2865,17,6,5,7,1,1,1,12,1,24,3,1,1,4,99,3,9999,1
2868,17,6,5,15,11,3,2,99,1,24,3,1,2,7,99,99,9999,4
2926,20,6,1,20,3,1,2,99,1,22,3,1,2,4,99,99,9999,1
2930,20,6,1,18,13,12,2,99,1,23,3,1,2,3,99,2,9999,3
2975,25,6,6,19,22,17,2,99,2,24,3,1,2,4,99,1,2007,3
2978,25,6,6,13,13,3,2,99,1,23,3,1,2,4,99,99,9999,1
3024,27,6,1,18,11,1,1,99,2,20,3,1,2,4,99,6,9999,1
3045,30,6,4,15,14,11,2,99,2,24,3,1,2,7,99,6,9999,3
3187,8,7,5,14,17,6,2,99,2,20,3,1,2,3,99,99,9999,2
3215,11,7,1,1,5,1,2,99,1,23,3,1,2,4,99,1,2008,1
3223,12,7,2,11,12,23,2,99,1,21,3,1,2,5,99,2,9999,1
3226,12,7,2,11,12,23,2,99,1,22,3,1,2,5,99,2,9999,1
3324,21,7,4,15,7,13,2,99,2,23,3,1,2,7,99,6,9999,4
3338,21,7,4,15,7,13,2,99,2,22,3,1,2,7,99,6,9999,4
3421,24,7,7,16,17,6,2,99,1,22,3,1,2,4,99,99,9999,99
3427,24,7,7,10,6,8,2,99,1,23,3,1,2,3,99,99,9999,1
3435,24,7,7,10,6,8,2,99,1,23,3,1,2,3,99,99,9999,1
3436,24,7,7,10,6,8,2,99,1,21,3,1,2,3,99,99,9999,1
3437,24,7,7,10,6,8,2,99,1,23,3,1,2,3,99,99,9999,1
3438,24,7,7,10,6,8,2,99,1,22,3,1,2,3,99,99,9999,1
3440,24,7,7,10,6,8,2,99,1,20,3,1,2,3,99,99,9999,1
3441,24,7,7,10,6,8,2,99,1,20,3,1,2,3,99,99,9999,1
3473,27,7,3,20,4,1,2,99,1,23,3,1,2,1,99,4,9999,1
3474,27,7,3,20,4,1,2,99,1,22,3,1,2,1,99,4,9999,1
3504,30,7,6,21,19,1,2,99,1,22,3,1,2,3,99,99,9999,3
3546,1,8,1,0,1,8,1,3,1,22,3,1,2,4,99,1,9999,1
3577,3,8,3,22,1,1,1,5,1,24,3,1,2,4,99,5,2010,1
3588,3,8,3,7,9,20,2,99,1,23,3,1,2,4,99,99,9999,1
3589,3,8,3,7,9,20,2,99,1,21,3,1,2,4,99,99,9999,1
3602,4,8,4,16,22,1,2,99,1,22,3,1,1,4,99,3,9999,3
3608,4,8,4,14,12,15,2,99,2,22,3,1,2,4,99,99,9999,1
3629,6,8,6,1,1,1,1,7,2,22,3,1,2,1,99,6,1995,2
3630,6,8,6,1,1,1,1,7,2,22,3,1,2,1,99,6,1995,2
3725,12,8,5,20,1,8,1,2,1,24,3,1,1,4,99,5,9999,1
3747,12,8,5,14,13,20,2,99,1,24,3,1,2,3,99,3,9999,4
3748,12,8,5,14,13,20,2,99,1,22,3,1,2,3,99,3,9999,4
3749,12,8,5,14,13,20,2,99,2,24,3,1,2,3,99,3,9999,4
3752,12,8,5,14,13,20,2,99,1,22,3,1,2,3,99,3,9999,4
3758,12,8,5,14,13,20,2,99,2,21,3,1,2,3,99,3,9999,4
3766,12,8,5,14,17,12,2,99,1,23,3,1,2,4,99,99,9999,1
3822,21,8,7,11,22,17,2,99,1,24,3,1,2,7,99,3,1997,3
3905,29,8,1,10,1,2,2,99,1,20,3,1,1,3,99,99,9999,3
3908,29,8,1,10,1,2,2,99,1,20,3,1,2,3,99,99,9999,3
3910,29,8,1,10,1,2,2,99,1,20,3,1,2,3,99,99,9999,3
3911,29,8,1,10,1,2,2,99,1,20,3,1,2,3,99,99,9999,3
3914,29,8,1,10,1,2,2,99,1,23,3,1,2,3,99,99,9999,3
3921,29,8,1,10,1,15,2,99,2,22,3,1,2,7,99,6,1991,1
3924,29,8,1,10,1,15,2,99,1,20,3,1,2,7,99,6,1991,1
3927,29,8,1,10,1,15,2,99,2,22,3,1,2,7,99,6,1991,1
3932,29,8,1,10,1,15,2,99,1,22,3,1,2,7,99,6,1991,1
3956,30,8,2,18,5,1,1,1,1,20,3,1,2,4,99,1,9999,1
3964,31,8,3,7,5,11,2,99,2,21,3,1,2,7,99,6,9999,2
3967,31,8,3,13,17,3,1,99,1,23,3,1,2,4,99,1,9999,1
3968,31,8,3,13,17,3,1,99,1,21,3,1,2,4,99,1,9999,1
4019,3,9,6,4,14,11,2,99,1,22,3,1,2,5,99,99,9999,2
4028,4,9,7,21,13,20,2,99,1,24,3,1,1,4,99,99,9999,2
4110,9,9,5,17,1,1,1,12,1,21,3,1,2,4,99,99,9999,1
4167,11,9,7,11,16,13,2,99,2,22,3,1,2,5,99,8,9999,2
4177,11,9,7,11,16,13,2,99,2,24,3,1,2,5,99,8,9999,2
4187,11,9,7,11,16,13,2,99,1,21,3,1,2,5,99,8,9999,2
4200,11,9,7,14,15,8,2,99,1,22,3,1,2,3,99,99,9999,2
4203,11,9,7,8,2,3,2,99,1,20,3,1,2,3,99,99,9999,3
4235,12,9,1,23,18,4,2,99,2,21,3,1,2,4,99,1,9999,1
4246,13,9,2,22,1,17,1,7,1,24,3,1,2,4,99,99,9999,1
4401,19,9,1,7,11,2,2,99,1,22,3,1,2,4,99,5,9999,1
4436,23,9,5,11,1,17,2,99,1,22,3,1,2,4,99,99,9999,1
4450,24,9,6,18,17,1,2,99,1,24,3,1,2,4,99,1,9999,1
4471,26,9,1,2,18,1,2,99,1,21,3,1,2,4,99,99,9999,2
4500,28,9,3,12,12,1,2,99,1,22,3,1,2,1,99,99,9999,2
4511,30,9,5,7,1,10,2,99,1,22,3,1,2,4,99,3,2007,1
4512,30,9,5,7,1,10,2,99,2,22,3,1,2,4,99,3,2007,1
4520,30,9,5,4,5,1,2,99,1,22,3,1,2,8,99,5,9999,2
4527,1,10,6,14,9,1,1,2,1,22,3,1,2,4,99,5,9999,1
4554,2,10,7,14,6,2,2,99,2,24,3,1,2,7,99,99,9999,3
4559,2,10,7,14,6,2,2,99,1,21,3,1,2,7,99,99,9999,3
4569,2,10,7,14,6,2,2,99,1,23,3,1,2,7,99,99,9999,3
4575,2,10,7,16,15,7,2,99,1,21,3,1,2,3,99,4,1990,3
4578,2,10,7,16,15,7,2,99,2,23,3,1,2,3,99,4,1990,3
4585,2,10,7,16,15,7,2,99,1,24,3,1,2,3,99,4,1990,3
4648,7,10,5,20,1,1,1,5,1,23,3,1,2,4,99,5,9999,1
4729,15,10,6,17,11,1,1,2,1,22,3,1,2,7,99,1,9999,1
4730,15,10,6,17,11,1,1,2,2,23,3,1,2,7,99,1,9999,1
4731,15,10,6,17,11,1,1,2,1,24,3,1,2,7,99,1,9999,1
4741,16,10,7,1,1,14,2,99,1,21,3,1,2,3,99,99,9999,2
4756,17,10,1,8,1,8,1,11,2,22,3,1,2,12,99,7,9999,3
4763,17,10,1,8,1,8,1,11,1,22,3,1,2,12,99,7,9999,3
4764,17,10,1,8,1,8,1,11,2,24,3,1,2,12,99,7,9999,3
4767,17,10,1,8,1,8,1,11,2,21,3,1,2,12,99,7,9999,3
4775,17,10,1,8,1,8,1,11,2,24,3,1,2,12,99,7,9999,3
4783,17,10,1,8,1,8,1,11,1,20,3,1,2,12,99,7,9999,3
4788,17,10,1,8,1,8,1,11,1,20,3,1,2,12,99,7,9999,3
4789,17,10,1,8,1,8,1,11,1,21,3,1,2,12,99,7,9999,3
4790,17,10,1,8,1,8,1,11,2,22,3,1,2,12,99,7,9999,3
4791,17,10,1,8,1,8,1,11,2,23,3,1,2,12,99,7,9999,3
4792,17,10,1,8,1,8,1,11,2,24,3,1,2,12,99,7,9999,3
4801,18,10,2,8,17,1,1,99,2,22,3,1,2,14,99,99,9999,1
4819,20,10,4,6,7,1,2,99,1,21,3,1,2,7,99,99,9999,1
4859,23,10,7,18,6,1,2,99,1,21,3,1,2,4,99,3,9999,1
4860,23,10,7,18,6,1,2,99,2,21,3,1,2,4,99,3,9999,1
4897,24,10,1,7,4,1,2,99,2,22,3,1,2,7,99,99,9999,3
4900,24,10,1,7,4,1,2,99,2,20,3,1,2,7,99,99,9999,3
4937,27,10,4,18,4,9,2,99,1,20,3,1,1,4,99,5,9999,1
4943,27,10,4,18,12,25,2,99,1,20,3,1,1,9,99,2,9999,4
4962,28,10,5,4,9,1,1,1,1,20,3,1,1,4,99,3,9999,1
4986,30,10,6,14,9,1,1,2,1,22,3,1,2,4,99,5,9999,1
5053,3,11,4,16,22,1,2,99,1,22,3,1,1,1,99,99,9999,1
5060,3,11,4,9,7,1,2,99,1,21,3,1,2,3,99,99,9999,1
5075,5,11,6,14,22,5,2,99,1,21,3,1,1,4,99,99,9999,1
5147,9,11,3,7,4,1,2,99,1,21,3,1,2,7,99,3,9999,3
5153,9,11,3,16,3,1,2,99,1,24,3,1,1,4,99,5,9999,3
5165,10,11,4,14,19,5,2,99,1,23,3,1,2,4,99,1,9999,1
5183,12,11,6,18,5,5,2,99,2,21,3,1,2,4,99,99,9999,1
5193,12,11,6,23,1,1,1,8,2,24,3,1,2,1,99,2,9999,1
5259,14,11,1,8,3,6,2,99,1,23,3,1,2,7,99,99,9999,3
5263,14,11,1,8,3,6,2,99,1,20,3,1,2,7,99,99,9999,3
5264,14,11,1,8,3,6,2,99,1,20,3,1,2,7,99,99,9999,3
5271,14,11,1,8,3,6,2,99,1,23,3,1,2,7,99,99,9999,3
5286,15,11,2,17,5,1,2,99,1,23,3,1,2,7,99,99,9999,1
5292,15,11,2,17,5,1,2,99,1,23,3,1,2,7,99,99,9999,1
5298,15,11,2,17,5,1,2,99,1,21,3,1,2,7,99,99,9999,1
5314,15,11,2,17,5,1,2,99,1,21,3,1,2,7,99,99,9999,1
5330,16,11,3,15,3,3,2,99,1,21,3,1,2,4,99,5,9999,1
5331,16,11,3,15,3,3,2,99,1,21,3,1,2,4,99,5,9999,1
5346,18,11,5,19,1,1,1,7,2,20,3,1,2,12,99,1,9999,1
5352,18,11,5,19,1,1,1,7,2,20,3,1,2,12,99,1,9999,1
5360,18,11,5,19,1,1,1,7,2,21,3,1,2,12,99,1,9999,1
5361,18,11,5,19,1,1,1,7,2,23,3,1,2,12,99,1,9999,1
5368,18,11,5,19,1,1,1,7,1,20,3,1,2,12,99,1,9999,1
5369,18,11,5,19,1,1,1,7,2,20,3,1,2,12,99,1,9999,1
5375,18,11,5,13,10,4,1,99,1,22,3,1,2,4,99,99,9999,1
5393,19,11,6,7,12,4,2,99,1,23,3,1,2,7,99,7,9999,1
5406,19,11,6,12,17,1,2,99,1,22,3,1,2,4,99,6,9999,4
5411,20,11,7,0,1,1,1,18,1,22,3,1,2,4,99,5,9999,3
5444,20,11,7,16,4,1,2,99,2,24,3,1,2,5,99,1,9999,3
5461,22,11,2,7,1,15,1,3,1,23,3,1,2,4,99,1,9999,1
5564,27,11,7,7,9,16,2,99,1,23,3,1,2,12,99,10,9999,1
5565,27,11,7,7,9,16,2,99,2,23,3,1,2,12,99,10,9999,1
5589,29,11,2,8,12,22,2,99,1,23,3,1,2,4,99,99,9999,1
5599,30,11,3,23,20,1,2,99,1,23,3,1,1,4,99,1,2000,2
5635,3,12,6,15,6,1,2,99,1,23,3,1,2,9,99,99,9999,3
5650,4,12,7,19,6,12,2,99,1,24,3,1,2,1,99,99,9999,1
5661,5,12,1,18,22,1,2,99,1,20,3,1,2,4,99,99,9999,3
5668,5,12,1,15,19,3,2,99,2,22,3,1,1,4,99,5,9999,1
5670,5,12,1,21,18,1,2,99,1,21,3,1,2,4,99,99,9999,1
5690,7,12,3,12,1,1,1,1,1,23,3,1,2,4,99,1,9999,3
5754,13,12,2,13,16,8,2,99,1,23,3,1,2,3,99,3,1988,3
5793,15,12,4,8,17,3,2,99,1,20,3,1,2,4,99,99,9999,2
5906,21,12,3,8,3,4,2,99,1,24,3,1,2,99,99,99,9999,3
6045,31,12,6,13,2,7,2,99,1,24,3,1,2,4,99,5,2004,1
6048,31,12,6,10,7,1,2,99,1,24,3,1,1,4,99,99,9999,3
264,16,1,7,11,1,1,1,5,2,25,4,1,2,1,99,99,1999,1
282,16,1,7,17,12,11,2,99,1,25,4,1,2,3,99,1,9999,2
361,21,1,5,14,7,1,2,99,1,29,4,1,2,6,99,2,9999,1
411,23,1,7,9,6,6,1,99,2,28,4,1,2,14,99,99,9999,2
449,27,1,4,12,22,16,2,99,1,27,4,1,2,4,99,1,2008,1
450,27,1,4,12,22,16,2,99,2,25,4,1,2,4,99,1,2008,1
466,29,1,6,21,1,5,2,99,1,25,4,1,1,1,99,1,9999,3
578,4,2,5,20,4,9,1,99,1,25,4,1,2,4,99,99,9999,1
586,5,2,6,18,20,9,2,99,1,26,4,1,2,4,99,99,9999,4
587,5,2,6,17,20,1,2,99,1,25,4,1,2,4,99,99,9999,4
591,5,2,6,20,6,4,2,99,1,25,4,1,2,4,99,99,9999,4
606,6,2,7,1,11,1,1,4,1,25,4,1,1,4,99,99,9999,4
658,10,2,4,20,6,11,2,99,1,28,4,1,2,1,99,4,9999,1
940,1,3,2,23,20,7,2,99,2,29,4,1,2,3,99,99,9999,3
1002,4,3,5,16,12,10,2,99,1,26,4,1,2,4,99,5,9999,1
1257,15,3,2,20,1,1,1,8,1,27,4,1,2,4,99,1,2006,1
1326,20,3,7,12,9,19,2,99,1,27,4,1,1,11,99,2,9999,1
1365,24,3,4,16,1,1,1,11,1,25,4,1,2,4,99,5,9999,1
1371,24,3,4,8,17,5,2,99,1,25,4,1,1,4,99,99,2011,2
1372,24,3,4,8,17,5,2,99,2,25,4,1,1,4,99,99,2011,2
1421,29,3,2,18,17,10,2,99,2,27,4,1,1,13,99,99,9999,3
1482,1,4,5,1,1,1,1,17,1,27,4,1,1,5,99,2,9999,1
1483,1,4,5,1,1,1,1,17,1,27,4,1,2,5,99,2,9999,1
1510,3,4,7,9,17,10,2,99,2,29,4,1,2,3,99,2,9999,3
1513,3,4,7,9,17,10,2,99,1,25,4,1,2,3,99,2,9999,3
1516,3,4,7,9,17,10,2,99,1,25,4,1,2,3,99,2,9999,3
1585,8,4,5,23,1,1,1,18,1,25,4,1,1,4,99,5,9999,2
1653,11,4,1,11,1,8,1,4,1,27,4,1,2,4,99,99,9999,1
1654,11,4,1,11,1,8,1,4,1,25,4,1,2,4,99,99,9999,1
1699,15,4,5,14,1,1,1,1,1,25,4,1,1,4,99,8,9999,1
1754,18,4,1,12,21,1,2,99,1,25,4,1,2,5,99,99,9999,3
1756,18,4,1,12,21,1,2,99,1,25,4,1,2,5,99,99,9999,3
1798,20,4,3,17,4,1,2,99,1,27,4,1,2,3,99,99,9999,3
1824,21,4,4,18,13,23,2,99,1,28,4,1,2,3,99,99,9999,1
1853,22,4,5,18,6,2,2,99,1,25,4,1,2,3,99,2,9999,4
