,areag_ocu,causa_acc,color_vehi,depto_ocu,dia_ocu,dia_sem_ocu,edad_fall_les,edad_m1,fall_les,g_edad,hora_ocu,mes_ocu,modelo_vehi,num_hecho,sexo_fall_les,tipo_vehi,year,zona_ocu
339,2,4,99,8,13,7,8,2,2,2,16,9,9999,5012,1,2,2009,99
340,2,3,7,1,28,1,8,2,2,2,16,12,9999,6742,1,7,2009,99
341,2,1,1,3,1,7,8,2,2,2,17,3,1984,1202,1,3,2009,99
342,2,1,2,7,25,3,8,2,2,2,17,11,9999,6080,1,3,2009,99
343,2,3,99,14,27,3,8,2,2,2,18,5,9999,2834,1,3,2009,99
344,2,4,99,14,11,4,8,2,2,2,19,6,9999,3044,1,3,2009,99
345,2,1,6,3,1,5,8,2,2,2,20,5,9999,2407,1,1,2009,99
346,2,1,99,16,6,5,8,2,2,2,20,2,1984,720,1,3,2009,99
347,2,2,99,17,2,4,8,2,2,2,21,4,9999,1772,1,9,2009,99
348,1,1,6,1,24,5,8,2,2,2,22,7,2007,3727,1,3,2009,99
349,2,1,2,4,20,6,8,2,2,2,22,6,9999,3239,1,7,2009,99
350,2,1,2,4,20,6,8,2,2,2,22,6,9999,3240,1,7,2009,99
351,2,1,4,8,9,4,8,2,2,2,23,4,2005,1896,1,9,2009,99
352,1,1,4,1,27,7,8,2,2,2,999,12,9999,6669,2,1,2009,99
353,1,1,3,17,4,4,8,2,2,2,0,6,1994,2932,2,3,2009,99
354,2,3,99,21,13,2,8,2,2,2,8,1,9999,240,2,9,2009,99
355,2,3,7,21,13,2,8,2,2,2,8,1,9999,212,2,12,2009,99
356,2,1,6,7,19,7,8,2,2,2,9,4,1993,2213,2,1,2009,99
357,2,1,99,17,28,6,8,2,2,2,10,3,9999,1716,2,3,2009,99
358,1,1,1,1,12,4,8,2,2,2,10,3,2008,1386,2,10,2009,99
359,2,1,2,9,24,2,8,2,2,2,10,11,1988,6048,2,12,2009,99
360,2,3,6,14,13,5,8,2,2,2,11,3,9999,1423,2,7,2009,99
361,2,2,5,17,4,5,8,2,2,2,13,9,9999,4894,2,2,2009,99
362,2,3,7,16,22,7,8,2,2,2,13,2,1992,1042,2,5,2009,99
363,2,2,5,17,7,6,8,2,2,2,14,3,1988,1314,2,3,2009,99
364,2,1,4,12,25,7,8,2,2,2,14,10,9999,5686,2,4,2009,99
365,2,1,2,2,6,4,8,2,2,2,15,8,1993,3973,2,7,2009,99
366,2,1,2,2,6,4,8,2,2,2,15,8,1993,4330,2,7,2009,99
367,2,1,2,2,6,4,8,2,2,2,15,8,1993,4466,2,7,2009,99
368,2,3,1,11,1,4,8,2,2,2,16,1,1986,40,2,3,2009,99
369,2,1,2,12,24,7,8,2,2,2,16,5,2000,2792,2,9,2009,99
370,2,1,4,1,31,6,8,2,2,2,17,10,9999,5757,2,1,2009,99
371,2,3,5,10,17,2,8,2,2,2,17,3,9999,1514,2,3,2009,99
372,2,3,5,10,17,2,8,2,2,2,17,3,9999,1540,2,3,2009,99
373,2,2,2,1,3,7,8,2,2,2,17,5,9999,2468,2,3,2009,99
374,2,3,1,5,16,7,8,2,2,2,18,8,1998,4123,2,3,2009,99
375,2,3,1,5,16,7,8,2,2,2,18,8,1998,4616,2,3,2009,99
376,1,2,6,10,12,7,8,2,2,2,19,7,1994,3557,2,1,2009,99
377,2,1,1,4,28,1,8,2,2,2,19,9,9999,5245,2,3,2009,99
378,2,3,2,17,3,2,8,2,2,2,22,3,9999,1254,2,7,2009,99
379,2,1,2,2,2,3,9,2,2,2,0,12,9999,6192,1,3,2009,99
380,2,2,6,6,4,3,9,2,2,2,5,2,1991,637,1,7,2009,99
381,2,2,6,6,4,3,9,2,2,2,5,2,1991,647,1,7,2009,99
382,2,3,14,5,1,4,9,2,2,2,8,1,1983,10,1,1,2009,99
383,1,1,2,10,21,3,9,2,2,2,8,1,2006,393,1,9,2009,99
384,2,1,4,4,17,1,9,2,2,2,8,8,1997,4157,1,9,2009,99
385,2,1,4,4,17,1,9,2,2,2,8,8,1997,4650,1,9,2009,99
386,2,3,4,21,24,1,9,2,2,2,9,8,1997,4749,1,3,2009,99
387,2,1,99,3,24,4,9,2,2,2,9,9,9999,5149,1,7,2009,99
388,2,1,99,17,28,6,9,2,2,2,10,3,9999,1708,1,3,2009,99
389,2,4,99,18,11,4,9,2,2,2,12,6,9999,3040,1,7,2009,99
390,2,3,1,1,15,6,9,2,2,2,14,8,9999,4113,1,2,2009,99
391,2,3,1,1,15,6,9,2,2,2,14,8,9999,4606,1,2,2009,99
392,2,1,2,12,5,2,9,2,2,2,14,5,9999,2487,1,9,2009,99
393,2,2,4,22,1,1,9,2,2,2,15,5,9999,2889,1,4,2009,99
394,2,4,6,10,29,2,9,2,2,2,15,9,9999,5264,1,9,2009,99
395,2,3,7,10,12,1,9,2,2,2,16,10,1988,5462,1,12,2009,99
396,2,1,11,11,2,7,9,2,2,2,17,8,9999,3883,1,1,2009,99
397,2,1,11,11,2,7,9,2,2,2,17,8,9999,4240,1,1,2009,99
398,2,1,11,11,2,7,9,2,2,2,17,8,9999,4376,1,1,2009,99
399,2,2,99,12,21,3,9,2,2,2,17,10,9999,5639,1,3,2009,99
400,2,3,6,14,9,6,9,2,2,2,17,5,9999,2557,1,5,2009,99
401,2,2,4,12,19,5,9,2,2,2,17,6,9999,3208,1,9,2009,99
402,2,3,2,5,22,7,9,2,2,2,18,2,9999,1065,1,1,2009,99
403,2,3,99,14,27,3,9,2,2,2,18,5,9999,2833,1,3,2009,99
404,2,3,3,5,31,7,9,2,2,2,19,5,9999,2883,1,3,2009,99
405,2,2,99,12,27,5,9,2,2,2,19,11,9999,6114,1,3,2009,99
406,2,1,2,14,27,5,9,2,2,2,19,2,9999,1160,1,3,2009,99
407,2,1,99,4,2,5,9,2,2,2,19,1,9999,73,1,3,2009,99
408,2,1,99,18,21,2,9,2,2,2,20,7,9999,3704,1,6,2009,99
409,2,4,4,8,12,6,9,2,2,2,21,9,9999,5000,1,2,2009,99
410,1,1,11,1,30,1,9,2,2,2,0,3,1996,1731,2,1,2009,99
411,1,2,1,11,10,6,9,2,2,2,1,1,1992,158,2,1,2009,99
412,2,4,2,9,29,7,9,2,2,2,1,11,9999,6147,2,3,2009,99
413,1,2,9,1,29,7,9,2,2,2,6,11,9999,6132,2,1,2009,99
414,2,4,6,7,29,2,9,2,2,2,6,9,1993,5274,2,3,2009,99
415,2,3,10,7,6,1,9,2,2,2,6,4,9999,1842,2,3,2009,99
416,1,1,4,13,3,7,9,2,2,2,8,5,1994,2460,2,3,2009,99
417,2,1,1,10,18,5,9,2,2,2,9,9,9999,5073,2,10,2009,99
418,2,2,2,16,11,6,9,2,2,2,10,4,9999,2049,2,11,2009,99
419,2,1,2,9,24,2,9,2,2,2,10,11,1988,6049,2,12,2009,99
420,2,4,2,2,8,7,9,2,2,2,11,3,9999,1344,2,1,2009,99
421,2,4,99,18,11,4,9,2,2,2,12,6,9999,3041,2,7,2009,99
422,2,2,4,15,25,7,9,2,2,2,14,1,1991,454,2,3,2009,99
423,2,2,4,15,25,7,9,2,2,2,14,1,1991,455,2,3,2009,99
424,2,1,2,18,5,6,9,2,2,2,15,9,1995,4908,2,1,2009,99
425,1,1,99,1,30,2,9,2,2,2,15,6,9999,3360,2,11,2009,99
426,2,3,9,12,22,7,9,2,2,2,16,3,1987,1612,2,3,2009,99
427,1,1,5,1,28,6,9,2,2,2,17,3,1993,1704,2,1,2009,99
428,2,3,5,10,17,2,9,2,2,2,17,3,9999,1531,2,3,2009,99
429,2,1,2,7,25,3,9,2,2,2,17,11,9999,6076,2,3,2009,99
430,2,1,8,8,11,6,9,2,2,2,17,4,1973,2041,2,3,2009,99
431,1,1,99,1,28,7,9,2,2,2,17,6,9999,3338,2,9,2009,99
432,2,3,3,8,15,2,9,2,2,2,19,12,9999,6408,2,7,2009,99
433,1,1,1,9,18,1,9,2,2,2,20,5,9999,2708,2,10,2009,99
434,2,4,99,19,13,1,9,2,2,2,21,7,9999,3572,2,4,2009,99
435,1,1,11,1,30,1,10,2,2,3,0,3,1996,1730,1,1,2009,99
436,2,3,99,14,26,4,10,2,2,3,7,11,1981,6108,1,12,2009,99
437,2,3,99,14,26,4,10,2,2,3,7,11,1981,6111,1,12,2009,99
438,2,4,14,5,30,7,10,2,2,3,8,8,1987,4827,1,1,2009,99
439,2,3,1,9,27,5,10,2,2,3,8,2,9999,1155,1,3,2009,99
440,2,3,2,7,10,5,10,2,2,3,8,4,9999,1943,1,3,2009,99
441,2,3,99,21,13,2,10,2,2,3,8,1,9999,237,1,9,2009,99
442,2,4,3,12,25,3,10,2,2,3,9,3,9999,1656,1,3,2009,99
443,2,3,4,21,24,1,10,2,2,3,9,8,1997,4748,1,3,2009,99
444,2,1,99,3,24,4,10,2,2,3,9,9,9999,5147,1,7,2009,99
445,2,3,3,14,8,2,10,2,2,3,11,12,9999,6267,1,3,2009,99
446,2,3,5,10,13,7,10,2,2,3,11,9,1983,5009,1,3,2009,99
447,2,1,5,5,29,7,10,2,2,3,12,11,9999,6155,1,1,2009,99
448,2,4,99,16,17,7,10,2,2,3,12,5,1980,2665,1,3,2009,99
449,1,2,99,12,20,5,10,2,2,3,12,3,9999,1573,1,3,2009,99
450,2,4,99,18,11,4,10,2,2,3,12,6,9999,3039,1,7,2009,99
451,2,4,9,4,27,6,10,2,2,3,14,6,9999,3334,1,5,2009,99
452,2,3,2,14,17,4,10,2,2,3,14,12,9999,6488,1,5,2009,99
453,2,1,2,9,5,7,10,2,2,3,16,7,1991,3454,1,1,2009,99
454,2,2,2,5,1,4,10,2,2,3,16,1,2008,16,1,3,2009,99
455,2,1,1,1,1,6,10,2,2,3,16,8,1986,3867,1,3,2009,99
456,2,1,1,1,1,6,10,2,2,3,16,8,1986,4224,1,3,2009,99
457,2,1,1,1,1,6,10,2,2,3,16,8,1986,4360,1,3,2009,99
458,1,1,5,5,1,5,10,2,2,3,16,5,2006,2384,1,4,2009,99
459,2,4,5,14,26,7,10,2,2,3,17,4,1987,2325,1,3,2009,99
460,2,1,1,9,1,4,10,2,2,3,17,1,9999,50,1,3,2009,99
461,1,2,9,1,15,7,10,2,2,3,17,3,9999,1494,1,12,2009,99
462,2,2,1,7,10,2,10,2,2,3,18,2,9999,799,1,3,2009,99
463,2,4,2,16,1,5,10,2,2,3,18,5,9999,2398,1,5,2009,99
464,2,1,2,2,29,3,10,2,2,3,19,4,9999,2370,1,1,2009,99
465,1,1,4,1,12,4,10,2,2,3,19,3,9999,1400,1,1,2009,99
466,2,1,99,19,2,7,10,2,2,3,20,8,9999,3896,1,3,2009,99
467,2,1,99,19,2,7,10,2,2,3,20,8,9999,3898,1,3,2009,99
468,2,1,99,19,2,7,10,2,2,3,20,8,9999,4253,1,3,2009,99
469,2,1,99,19,2,7,10,2,2,3,20,8,9999,4255,1,3,2009,99
470,2,1,99,19,2,7,10,2,2,3,20,8,9999,4389,1,3,2009,99
471,2,1,99,19,2,7,10,2,2,3,20,8,9999,4391,1,3,2009,99
472,1,2,2,1,25,7,10,2,2,3,22,1,9999,459,1,10,2009,99
473,1,1,11,1,5,7,10,2,2,3,0,7,2008,3439,2,9,2009,99
474,2,3,10,10,14,1,10,2,2,3,2,12,9999,6352,2,3,2009,99
475,2,2,99,13,11,4,10,2,2,3,3,6,9999,3065,2,7,2009,99
476,2,3,3,4,19,5,10,2,2,3,5,6,9999,3199,2,7,2009,99
477,2,3,1,22,11,6,10,2,2,3,6,4,9999,1994,2,7,2009,99
478,2,4,1,6,6,2,10,2,2,3,7,1,1990,110,2,3,2009,99
479,2,3,6,9,18,3,10,2,2,3,7,2,1992,932,2,3,2009,99
480,2,3,1,9,27,5,10,2,2,3,8,2,9999,1153,2,3,2009,99
481,2,99,5,12,13,7,10,2,2,3,9,12,9999,6337,2,3,2009,99
482,2,99,5,12,13,7,10,2,2,3,9,12,9999,6338,2,3,2009,99
483,2,4,5,1,3,5,10,2,2,3,9,7,9999,3399,2,3,2009,99
484,2,3,1,8,11,6,10,2,2,3,13,4,9999,2045,2,3,2009,99
485,2,1,5,5,1,7,10,2,2,3,13,11,1986,5782,2,3,2009,99
486,2,1,1,12,15,1,10,2,2,3,14,6,9999,3132,2,3,2009,99
487,2,1,1,3,11,5,10,2,2,3,14,9,9999,4983,2,3,2009,99
488,2,1,2,1,17,4,10,2,2,3,14,12,9999,6483,2,7,2009,99
489,2,1,4,11,4,5,10,2,2,3,15,9,1993,4889,2,1,2009,99
490,2,1,99,18,21,6,10,2,2,3,15,2,9999,992,2,3,2009,99
491,2,3,1,9,17,6,10,2,2,3,16,10,1997,5548,2,3,2009,99
492,2,3,7,1,28,1,10,2,2,3,16,12,9999,6740,2,7,2009,99
493,2,1,1,14,6,6,10,2,2,3,18,6,1987,2963,2,3,2009,99
494,2,3,3,5,31,7,10,2,2,3,19,5,9999,2882,2,3,2009,99
495,2,3,4,5,24,5,10,2,2,3,19,4,1991,2289,2,3,2009,99
496,2,3,6,1,2,5,10,2,2,3,19,10,1995,5322,2,7,2009,99
497,1,4,1,1,16,5,10,2,2,3,20,10,9999,5524,2,12,2009,99
498,2,1,99,2,14,7,10,2,2,3,21,6,9999,3100,2,3,2009,99
499,2,2,99,17,2,4,10,2,2,3,21,4,9999,1773,2,9,2009,99
500,2,2,1,21,8,7,11,2,2,3,0,11,9999,5865,1,3,2009,99
501,2,2,1,2,25,7,11,2,2,3,4,10,9999,5691,1,3,2009,99
502,2,4,3,12,26,7,11,2,2,3,6,4,1991,2316,1,3,2009,99
503,2,3,3,9,8,3,11,2,2,3,7,4,1992,1883,1,3,2009,99
504,2,1,99,5,26,3,11,2,2,3,7,8,1996,4780,1,3,2009,99
505,2,3,99,14,26,4,11,2,2,3,7,11,1981,6102,1,12,2009,99
506,1,4,9,22,8,7,11,2,2,3,8,3,9999,1325,1,7,2009,99
507,2,1,4,4,17,1,11,2,2,3,8,8,1997,4158,1,9,2009,99
508,2,1,4,4,17,1,11,2,2,3,8,8,1997,4651,1,9,2009,99
509,2,1,99,18,12,7,11,2,2,3,9,4,9999,2075,1,3,2009,99
510,1,1,11,1,12,7,11,2,2,3,11,4,9999,2073,1,1,2009,99
511,2,3,5,10,13,7,11,2,2,3,11,9,1983,5008,1,3,2009,99
512,2,3,2,3,18,7,11,2,2,3,12,1,1986,363,1,3,2009,99
513,1,1,1,10,27,7,11,2,2,3,12,12,9999,6681,1,4,2009,99
514,2,1,2,5,12,7,11,2,2,3,13,4,1985,2085,1,1,2009,99
515,2,4,5,12,19,5,11,2,2,3,13,6,1994,3217,1,3,2009,99
516,2,4,5,12,19,5,11,2,2,3,13,6,1994,3218,1,3,2009,99
517,2,3,1,8,11,6,11,2,2,3,13,4,9999,2046,1,3,2009,99
518,2,3,1,8,11,6,11,2,2,3,13,4,9999,2047,1,3,2009,99
519,2,3,1,1,15,6,11,2,2,3,14,8,9999,4114,1,2,2009,99
520,2,3,1,1,15,6,11,2,2,3,14,8,9999,4607,1,2,2009,99
521,2,2,4,15,25,7,11,2,2,3,14,1,1991,457,1,3,2009,99
522,2,1,3,13,11,7,11,2,2,3,14,1,1998,181,1,3,2009,99
523,2,3,2,14,17,4,11,2,2,3,14,12,9999,6486,1,5,2009,99
524,2,3,10,14,11,6,11,2,2,3,15,4,9999,2054,1,3,2009,99
525,2,3,99,10,8,7,11,2,2,3,15,2,9999,761,1,3,2009,99
526,1,1,4,1,14,2,11,2,2,3,15,7,9999,3595,1,9,2009,99
527,2,3,99,20,11,4,11,2,2,3,17,6,9999,3017,1,3,2009,99
528,2,3,6,14,9,6,11,2,2,3,17,5,9999,2558,1,5,2009,99
529,2,2,4,12,19,5,11,2,2,3,17,6,9999,3211,1,9,2009,99
530,1,2,2,9,1,7,11,2,2,3,18,3,1997,1190,1,2,2009,99
531,2,3,99,14,27,3,11,2,2,3,18,5,9999,2832,1,3,2009,99
532,2,1,1,6,4,7,11,2,2,3,18,10,1987,5352,1,3,2009,99
533,2,1,1,12,29,3,11,2,2,3,18,7,9999,3818,1,4,2009,99
534,2,1,8,5,25,3,11,2,2,3,18,3,9999,1647,1,4,2009,99
535,2,3,3,8,15,2,11,2,2,3,19,12,9999,6417,1,7,2009,99
536,2,2,2,20,7,3,11,2,2,3,21,10,9999,5392,1,3,2009,99
537,2,2,2,20,7,3,11,2,2,3,21,10,9999,5394,1,3,2009,99
538,1,1,99,10,3,7,11,2,2,3,22,5,9999,2446,1,5,2009,99
539,2,3,2,17,3,2,11,2,2,3,22,3,9999,1256,1,7,2009,99
540,2,4,2,9,29,7,11,2,2,3,1,11,9999,6152,2,3,2009,99
541,2,3,2,8,13,2,11,2,2,3,2,1,9999,223,2,5,2009,99
542,2,1,6,18,7,2,11,2,2,3,7,4,9999,1871,2,1,2009,99
543,2,3,2,7,10,5,11,2,2,3,8,4,9999,1947,2,3,2009,99
544,2,3,99,20,31,4,11,2,2,3,8,12,9999,6767,2,3,2009,99
545,1,4,9,22,8,7,11,2,2,3,8,3,9999,1329,2,7,2009,99
546,2,3,99,21,13,2,11,2,2,3,8,1,9999,251,2,9,2009,99
547,2,3,7,21,13,2,11,2,2,3,8,1,9999,219,2,12,2009,99
548,2,3,6,14,13,5,11,2,2,3,11,3,9999,1421,2,7,2009,99
549,2,3,2,3,18,7,11,2,2,3,12,1,1986,358,2,3,2009,99
550,2,3,2,3,18,7,11,2,2,3,12,1,1986,369,2,3,2009,99
551,2,3,99,6,1,7,11,2,2,3,12,2,9999,575,2,3,2009,99
552,2,2,5,17,4,5,11,2,2,3,13,9,9999,4893,2,2,2009,99
553,2,2,5,17,4,5,11,2,2,3,13,9,9999,4896,2,2,2009,99
554,2,1,2,1,17,4,11,2,2,3,14,12,9999,6482,2,7,2009,99
555,2,2,99,17,26,6,11,2,2,3,15,12,9999,6665,2,1,2009,99
556,2,4,1,20,18,7,11,2,2,3,15,10,9999,5600,2,3,2009,99
557,1,1,4,1,2,3,11,2,2,3,16,9,1995,4859,2,1,2009,99
558,2,2,1,7,10,2,11,2,2,3,18,2,9999,798,2,3,2009,99
559,2,1,2,14,27,5,11,2,2,3,19,2,9999,1161,2,3,2009,99
560,2,3,3,8,15,2,11,2,2,3,19,12,9999,6392,2,7,2009,99
561,2,3,3,8,15,2,11,2,2,3,19,12,9999,6401,2,7,2009,99
562,2,1,99,16,6,5,11,2,2,3,20,2,1984,721,2,3,2009,99
563,2,1,2,16,30,3,11,2,2,3,20,9,2006,5286,2,9,2009,99
564,2,1,4,7,6,5,11,2,2,3,20,2,1986,718,2,9,2009,99
565,2,1,6,19,12,4,11,2,2,3,21,11,1988,5901,2,7,2009,99
566,1,1,99,1,27,4,12,2,2,3,0,8,9999,4797,1,3,2009,99
567,1,1,3,12,10,7,12,2,2,3,0,5,9999,2564,1,4,2009,99
568,1,2,7,1,15,7,12,2,2,3,0,3,1990,1464,1,12,2009,99
569,1,2,7,1,15,7,12,2,2,3,0,3,1990,1465,1,12,2009,99
570,2,1,2,15,8,2,12,2,2,3,6,12,2004,6263,1,4,2009,99
571,2,3,1,22,11,6,12,2,2,3,6,4,9999,1965,1,7,2009,99
572,2,3,1,22,11,6,12,2,2,3,6,4,9999,1966,1,7,2009,99
573,2,1,6,8,26,1,12,2,2,3,7,1,9999,482,1,3,2009,99
574,2,4,14,5,30,7,12,2,2,3,8,8,1987,4826,1,1,2009,99
575,2,3,99,20,31,4,12,2,2,3,8,12,9999,6766,1,3,2009,99
576,2,1,4,4,17,1,12,2,2,3,8,8,1997,4151,1,9,2009,99
577,2,1,4,4,17,1,12,2,2,3,8,8,1997,4644,1,9,2009,99
578,2,1,6,1,25,6,12,2,2,3,10,7,1994,3740,1,2,2009,99
579,2,4,2,15,22,6,12,2,2,3,10,8,1985,4714,1,3,2009,99
580,2,1,10,6,17,6,12,2,2,3,10,1,1983,331,1,3,2009,99
581,2,1,5,18,1,2,12,2,2,3,10,12,9999,6175,1,4,2009,99
582,1,3,1,10,21,6,12,2,2,3,10,2,2005,984,1,10,2009,99
583,2,2,99,11,11,7,12,2,2,3,10,1,9999,176,1,99,2009,99
584,2,3,99,12,7,6,12,2,2,3,12,3,9999,1296,1,3,2009,99
585,2,2,5,17,4,5,12,2,2,3,13,9,9999,4891,1,2,2009,99
586,2,3,4,13,6,7,12,2,2,3,13,12,1992,6241,1,3,2009,99
587,1,1,1,10,15,2,12,2,2,3,14,9,2009,5036,1,99,2009,99
588,2,3,6,17,5,5,12,2,2,3,15,6,2007,2949,1,3,2009,99
589,2,1,5,17,19,4,12,2,2,3,15,3,9999,1569,1,4,2009,99
590,2,1,99,9,11,6,12,2,2,3,15,7,9999,3549,1,4,2009,99
591,2,2,99,18,4,3,12,2,2,3,16,2,9999,670,1,1,2009,99
592,2,1,2,9,5,7,12,2,2,3,16,7,1991,3453,1,1,2009,99
593,2,3,2,14,16,3,12,2,2,3,16,9,9999,5056,1,3,2009,99
594,2,2,2,5,1,4,12,2,2,3,16,1,2008,19,1,3,2009,99
595,2,1,2,12,24,7,12,2,2,3,16,5,2000,2786,1,9,2009,99
596,2,3,7,10,12,1,12,2,2,3,16,10,1988,5463,1,12,2009,99
597,2,1,1,16,26,7,12,2,2,3,17,4,9999,2348,1,3,2009,99
598,2,1,2,7,25,3,12,2,2,3,17,11,9999,6074,1,3,2009,99
599,2,1,8,8,11,6,12,2,2,3,17,4,1973,2040,1,3,2009,99
600,2,3,10,9,8,5,12,2,2,3,18,5,9999,2538,1,3,2009,99
601,2,1,2,6,16,1,12,2,2,3,18,2,1994,912,1,3,2009,99
602,2,1,1,12,29,3,12,2,2,3,18,7,9999,3816,1,4,2009,99
603,2,1,99,4,2,5,12,2,2,3,19,1,9999,70,1,3,2009,99
604,2,3,3,8,15,2,12,2,2,3,19,12,9999,6406,1,7,2009,99
605,2,3,3,8,15,2,12,2,2,3,19,12,9999,6422,1,7,2009,99
606,1,1,2,1,11,6,12,2,2,3,21,4,9999,2064,1,1,2009,99
607,2,4,4,8,12,6,12,2,2,3,21,9,9999,4999,1,2,2009,99
608,1,3,1,1,2,7,12,2,2,3,21,8,2006,3895,1,14,2009,99
609,1,3,1,1,2,7,12,2,2,3,21,8,2006,4252,1,14,2009,99
610,1,3,1,1,2,7,12,2,2,3,21,8,2006,4388,1,14,2009,99
611,2,3,1,18,23,6,12,2,2,3,22,5,9999,2771,1,3,2009,99
612,2,1,5,5,26,6,12,2,2,3,22,12,9999,6658,1,3,2009,99
613,1,1,11,1,5,7,12,2,2,3,0,7,2008,3440,2,9,2009,99
614,1,1,11,1,23,1,12,2,2,3,6,3,2000,1617,2,1,2009,99
615,2,3,1,22,11,6,12,2,2,3,6,4,9999,1995,2,7,2009,99
616,2,3,1,22,11,6,12,2,2,3,6,4,9999,1997,2,7,2009,99
617,2,4,1,6,6,2,12,2,2,3,7,1,1990,113,2,3,2009,99
618,1,1,99,1,3,3,12,2,2,3,7,6,9999,2908,2,7,2009,99
619,1,1,2,10,21,3,12,2,2,3,8,1,2006,392,2,9,2009,99
620,2,3,4,21,24,1,12,2,2,3,9,8,1997,4743,2,3,2009,99
621,2,3,4,21,24,1,12,2,2,3,9,8,1997,4744,2,3,2009,99
622,2,1,6,1,25,6,12,2,2,3,10,7,1994,3739,2,2,2009,99
623,1,1,4,1,20,4,12,2,2,3,10,8,9999,4696,2,9,2009,99
624,1,1,9,13,14,5,12,2,2,3,11,8,9999,4097,2,4,2009,99
625,1,1,9,13,14,5,12,2,2,3,11,8,9999,4590,2,4,2009,99
626,2,4,99,16,17,7,12,2,2,3,12,5,1980,2667,2,3,2009,99
627,2,4,99,16,17,7,12,2,2,3,12,5,1980,2668,2,3,2009,99
628,2,3,2,3,18,7,12,2,2,3,12,1,1986,359,2,3,2009,99
629,2,1,3,9,22,3,12,2,2,3,13,7,1997,3710,2,1,2009,99
630,2,3,6,4,23,7,12,2,2,3,13,8,1978,4735,2,3,2009,99
631,2,3,7,16,22,7,12,2,2,3,13,2,1992,1041,2,5,2009,99
632,1,2,5,9,22,7,12,2,2,3,14,2,9999,1061,2,3,2009,99
633,2,1,2,1,17,4,12,2,2,3,14,12,9999,6471,2,7,2009,99
634,2,3,1,9,17,6,12,2,2,3,16,10,1997,5546,2,3,2009,99
635,2,3,9,12,22,7,12,2,2,3,16,3,1987,1611,2,3,2009,99
636,2,3,7,1,28,1,12,2,2,3,16,12,9999,6739,2,7,2009,99
637,2,2,99,14,23,4,12,2,2,3,17,4,9999,2283,2,3,2009,99
638,2,1,8,8,11,6,12,2,2,3,17,4,1973,2039,2,3,2009,99
639,1,2,5,9,2,1,12,2,2,3,17,3,2005,1222,2,4,2009,99
640,2,1,5,19,14,6,12,2,2,3,18,2,1991,885,2,3,2009,99
641,1,1,4,1,3,6,12,2,2,3,20,10,9999,5337,2,2,2009,99
642,1,1,1,9,18,1,12,2,2,3,20,5,9999,2707,2,10,2009,99
643,2,2,3,11,10,6,12,2,2,3,22,1,9999,152,2,1,2009,99
644,2,2,3,11,10,6,12,2,2,3,22,1,9999,154,2,1,2009,99
645,2,2,2,2,2,1,13,2,2,3,0,3,9999,1235,1,1,2009,99
646,2,4,1,12,10,5,13,2,2,3,0,4,9999,1941,1,3,2009,99
647,2,3,5,14,19,4,13,2,2,3,0,2,1987,959,1,3,2009,99
648,2,3,5,14,19,4,13,2,2,3,0,2,1987,960,1,3,2009,99
649,1,1,3,12,10,7,13,2,2,3,0,5,9999,2563,1,4,2009,99
650,2,4,4,5,21,2,13,2,2,3,3,7,9999,3696,1,2,2009,99
651,2,2,1,2,25,7,13,2,2,3,4,10,9999,5692,1,3,2009,99
652,2,2,1,1,18,5,13,2,2,3,4,12,9999,6497,1,3,2009,99
653,2,3,10,7,6,1,13,2,2,3,6,4,9999,1844,1,3,2009,99
654,1,1,2,1,30,2,13,2,2,3,7,6,1992,3358,1,1,2009,99
655,2,3,6,14,10,5,13,2,2,3,8,7,1975,3530,1,3,2009,99
656,2,3,6,14,10,5,13,2,2,3,8,7,1975,3531,1,3,2009,99
657,2,4,2,14,8,7,13,2,2,3,9,11,9999,5883,1,3,2009,99
658,2,3,4,21,24,1,13,2,2,3,9,8,1997,4746,1,3,2009,99
659,2,3,4,21,24,1,13,2,2,3,9,8,1997,4747,1,3,2009,99
660,2,1,3,17,31,7,13,2,2,3,9,5,2004,2888,1,4,2009,99
661,2,1,10,6,17,6,13,2,2,3,10,1,1983,329,1,3,2009,99
662,2,1,5,18,1,2,13,2,2,3,10,12,9999,6174,1,4,2009,99
663,2,3,2,14,6,5,13,2,2,3,11,11,9999,5852,1,3,2009,99
664,2,1,2,17,19,6,13,2,2,3,11,9,1984,5103,1,3,2009,99
665,2,3,4,3,17,3,13,2,2,3,12,6,9999,3176,1,3,2009,99
666,2,4,5,12,19,5,13,2,2,3,13,6,1994,3216,1,3,2009,99
667,2,3,2,14,17,4,13,2,2,3,14,12,9999,6487,1,5,2009,99
668,2,3,2,14,17,4,13,2,2,3,14,12,9999,6492,1,5,2009,99
669,2,4,2,1,19,6,13,2,2,3,14,12,1983,6524,1,7,2009,99
670,2,4,2,1,19,6,13,2,2,3,14,12,1983,6525,1,7,2009,99
671,2,2,1,10,7,2,13,2,2,3,15,4,9999,1865,1,1,2009,99
672,2,1,8,11,15,7,13,2,2,3,15,2,1993,894,1,1,2009,99
673,2,3,10,14,11,6,13,2,2,3,15,4,9999,2055,1,3,2009,99
674,2,1,9,12,12,4,13,2,2,3,15,3,1990,1392,1,3,2009,99
675,2,3,1,11,1,4,13,2,2,3,16,1,1986,39,1,3,2009,99
676,2,3,4,14,20,1,13,2,2,3,16,7,1995,3687,1,3,2009,99
677,2,1,2,12,24,7,13,2,2,3,16,5,2000,2795,1,9,2009,99
