núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_hora,g_hora_5,g_modelo_veh
520,7,2016,23,2,7,1601,16,1,99,1,27,14,1992,1,4,3,3
521,7,2016,0,2,7,1604,16,1,99,2,31,3,1988,1,1,1,2
523,7,2016,18,2,7,1501,15,1,99,4,27,17,9999,1,4,3,6
524,7,2016,20,2,7,1501,15,2,99,99,999,99,9999,1,4,3,6
525,7,2016,1,2,7,201,2,2,99,1,999,2,1987,1,1,1,2
528,7,2016,8,2,7,1801,18,2,99,6,19,2,9999,1,2,1,6
529,8,2016,1,2,1,113,1,2,99,9,69,10,9999,1,1,1,6
531,8,2016,19,2,1,113,1,2,99,3,999,99,9999,1,4,3,6
532,8,2016,21,2,1,1905,19,2,99,1,48,11,2004,1,4,3,4
533,8,2016,0,2,1,1001,10,1,99,4,20,3,9999,1,1,1,6
535,8,2016,16,2,1,1215,12,2,99,3,69,2,9999,1,3,2,6
536,8,2016,5,2,1,1301,13,1,99,3,69,2,1987,1,1,1,2
537,8,2016,0,2,1,201,2,2,99,6,19,1,2005,1,1,1,4
538,8,2016,4,2,1,414,4,1,99,4,999,99,9999,1,1,1,6
539,8,2016,22,2,1,401,4,2,99,3,999,11,1985,1,4,3,2
540,9,2016,11,2,2,102,1,2,99,1,48,4,2003,1,2,1,4
541,9,2016,10,2,2,901,9,1,99,6,30,3,9999,1,2,1,6
542,9,2016,17,2,2,117,1,1,99,1,10,2,1999,1,3,2,3
547,9,2016,8,2,2,1904,19,2,99,6,30,2,2007,1,2,1,4
548,9,2016,20,2,2,101,1,1,16,4,76,9,2014,1,4,3,5
549,9,2016,17,2,2,111,1,2,99,1,69,11,9999,1,3,2,6
550,9,2016,18,2,2,1327,13,2,99,3,69,99,9999,1,4,3,6
551,10,2016,23,2,3,101,1,1,3,4,6,1,2012,1,4,3,5
552,10,2016,10,2,3,101,1,1,17,1,55,3,2008,1,2,1,4
553,10,2016,21,2,3,101,1,1,12,2,999,7,1997,1,4,3,3
554,10,2016,4,2,3,2201,22,2,99,3,69,5,9999,1,1,1,6
555,10,2016,20,2,3,504,5,1,99,6,19,3,9999,1,4,3,6
556,10,2016,19,2,3,509,5,2,99,9,999,99,9999,1,4,3,6
559,10,2016,22,2,3,922,9,2,99,14,6,1,2012,1,4,3,5
561,10,2016,23,2,3,1703,17,2,99,1,69,2,1991,1,4,3,3
562,10,2016,0,2,3,710,7,2,99,3,52,4,2015,1,1,1,5
565,11,2016,20,2,4,117,1,1,99,1,48,5,1993,1,4,3,3
567,11,2016,20,2,4,501,5,2,99,6,19,2,9999,1,4,3,6
568,11,2016,11,2,4,1001,10,2,99,5,26,2,9999,1,2,1,6
569,11,2016,16,2,4,1801,18,2,99,4,35,5,2010,1,3,2,5
570,11,2016,10,2,4,1703,17,2,99,4,999,99,9999,1,2,1,6
571,11,2016,13,2,4,416,4,2,99,1,69,2,9999,1,3,2,6
573,12,2016,21,2,5,109,1,2,99,6,999,99,9999,1,4,3,6
574,12,2016,23,2,5,1901,19,2,99,4,76,5,9999,1,4,3,6
575,12,2016,11,2,5,502,5,2,99,6,19,8,9999,1,2,1,6
576,12,2016,18,2,5,501,5,2,99,3,56,5,9999,1,4,3,6
577,12,2016,10,2,5,1217,12,2,99,4,6,5,9999,1,2,1,6
578,12,2016,1,2,5,1301,13,1,99,4,18,1,9999,1,1,1,6
580,12,2016,13,2,5,207,2,2,99,9,41,2,9999,1,3,2,6
581,12,2016,0,2,5,409,4,2,99,3,69,1,1989,1,1,1,2
582,13,2016,3,2,6,101,1,1,2,1,69,4,2008,1,1,1,4
583,13,2016,0,2,6,101,1,1,6,2,48,4,2009,1,1,1,4
584,13,2016,0,2,6,101,1,1,18,1,999,4,1999,1,1,1,3
585,13,2016,0,2,6,117,1,1,99,4,27,1,2011,1,1,1,5
586,13,2016,7,2,6,112,1,2,99,5,30,2,1995,1,2,1,3
587,13,2016,8,2,6,101,1,1,7,4,6,1,2004,1,2,1,4
590,13,2016,1,2,6,1701,17,2,99,9,28,2,9999,1,1,1,6
591,13,2016,1,2,6,1710,17,2,99,14,999,2,9999,1,1,1,6
592,13,2016,16,2,6,504,5,2,99,99,999,99,9999,1,3,2,6
593,13,2016,0,2,6,1304,13,2,99,2,69,2,1993,1,1,1,3
594,13,2016,23,2,6,101,1,1,18,1,28,2,9999,1,4,3,6
595,13,2016,22,2,6,117,1,2,99,2,10,5,9999,1,4,3,6
596,13,2016,14,2,6,501,5,2,99,3,31,4,2015,1,3,2,5
597,13,2016,0,2,6,1001,10,1,99,4,6,3,9999,1,1,1,6
599,13,2016,7,2,6,901,9,1,99,9,56,3,9999,1,2,1,6
602,13,2016,19,2,6,1709,17,2,99,2,56,4,2001,1,4,3,4
603,13,2016,21,2,6,1415,14,1,99,9,56,3,9999,1,4,3,6
604,13,2016,1,2,6,701,7,2,99,1,27,6,2000,1,1,1,4
605,13,2016,23,2,6,401,4,2,99,3,69,3,9999,1,4,3,6
606,14,2016,17,2,7,104,1,2,99,2,56,99,1995,1,3,2,3
607,14,2016,0,2,7,101,1,1,16,1,52,9,2007,1,1,1,4
608,14,2016,22,2,7,101,1,1,10,1,69,99,2015,1,4,3,5
611,14,2016,22,2,7,2001,20,2,99,4,18,5,2013,1,4,3,5
612,14,2016,19,2,7,2007,20,2,99,4,3,1,2009,1,4,3,4
613,14,2016,8,2,7,501,5,2,99,6,999,99,9999,1,2,1,6
614,14,2016,2,2,7,501,5,2,99,99,999,99,9999,1,1,1,6
616,14,2016,18,2,7,602,6,2,99,3,69,99,9999,1,4,3,6
617,14,2016,20,2,7,1102,11,2,99,1,48,4,2003,1,4,3,4
618,14,2016,7,2,7,903,9,2,99,1,999,99,9999,1,2,1,6
619,14,2016,21,2,7,909,9,2,99,3,69,3,9999,1,4,3,6
620,14,2016,23,2,7,1215,12,2,99,1,27,6,1992,1,4,3,3
621,14,2016,10,2,7,1324,13,2,99,99,999,99,9999,1,2,1,6
625,15,2016,15,2,1,101,1,1,18,2,28,14,2005,1,3,2,4
627,15,2016,8,2,1,101,1,1,7,3,28,3,2012,1,2,1,5
629,15,2016,18,2,1,101,1,1,21,2,999,6,9999,1,4,3,6
630,15,2016,18,2,1,101,1,1,21,4,6,3,9999,1,4,3,6
631,15,2016,0,2,1,109,1,1,99,5,19,99,9999,1,1,1,6
632,15,2016,4,2,1,502,5,2,99,99,999,99,9999,1,1,1,6
633,15,2016,18,2,1,501,5,2,99,6,30,1,9999,1,4,3,6
635,15,2016,18,2,1,909,9,2,99,3,69,4,1986,1,4,3,2
637,15,2016,19,2,1,1401,14,1,99,3,69,5,9999,1,4,3,6
639,15,2016,18,2,1,401,4,1,99,3,69,9,1991,1,4,3,3
640,16,2016,21,2,2,109,1,1,99,1,69,4,1993,1,4,3,3
642,16,2016,19,2,2,2209,22,2,99,3,48,4,9999,1,4,3,6
643,16,2016,11,2,2,2101,21,1,99,5,52,2,2012,1,2,1,5
645,16,2016,9,2,2,601,6,2,99,3,15,4,2005,1,2,1,4
646,16,2016,16,2,2,1101,11,1,99,99,999,99,9999,1,3,2,6
649,16,2016,19,2,2,416,4,2,99,1,27,99,9999,1,4,3,6
650,16,2016,19,2,2,416,4,2,99,3,15,8,1984,1,4,3,2
652,17,2016,19,2,3,511,5,2,99,1,69,2,1993,1,4,3,3
653,17,2016,19,2,3,513,5,2,99,4,999,99,9999,1,4,3,6
655,17,2016,19,2,3,901,9,1,99,2,69,2,1997,1,4,3,3
656,17,2016,17,2,3,1210,12,2,99,4,64,99,9999,1,3,2,6
660,18,2016,6,2,4,110,1,2,99,4,999,3,9999,1,2,1,6
664,18,2016,14,2,4,1103,11,2,99,1,48,4,9999,1,3,2,6
665,18,2016,21,2,4,1008,10,2,99,1,52,3,9999,1,4,3,6
666,18,2016,16,2,4,1316,13,2,99,3,69,1,9999,1,3,2,6
667,18,2016,0,2,4,1711,17,2,99,3,69,3,1984,1,1,1,2
668,18,2016,8,2,4,1901,19,2,99,6,19,2,1994,1,2,1,3
669,18,2016,21,2,4,506,5,1,99,1,27,4,2005,1,4,3,4
670,18,2016,7,2,4,1804,18,2,99,4,999,99,9999,1,2,1,6
671,18,2016,7,2,4,804,8,2,99,4,999,99,9999,1,2,1,6
672,19,2016,5,2,5,101,1,1,1,1,67,5,9999,1,1,1,6
673,19,2016,11,2,5,101,1,1,18,9,999,8,1989,1,2,1,2
674,19,2016,7,2,5,2101,21,1,99,12,30,1,1996,1,2,1,3
675,19,2016,19,2,5,2011,20,2,99,1,28,5,9999,1,4,3,6
676,19,2016,15,2,5,1905,19,2,99,3,69,6,1994,1,3,2,3
677,19,2016,16,2,5,1904,19,2,99,3,69,5,1994,1,3,2,3
678,19,2016,12,2,5,608,6,2,99,2,4,4,2011,1,3,2,5
679,19,2016,19,2,5,1101,11,2,99,4,6,3,2006,1,4,3,4
680,19,2016,23,2,5,1101,11,1,99,1,48,4,2002,1,4,3,4
681,19,2016,23,2,5,801,8,2,99,1,69,99,9999,1,4,3,6
682,19,2016,17,2,5,1614,16,2,99,5,19,99,9999,1,3,2,6
683,19,2016,12,2,5,208,2,2,99,1,999,5,9999,1,3,2,6
686,19,2016,12,2,5,1405,14,2,99,2,69,4,2012,1,3,2,5
692,19,2016,18,2,5,303,3,2,99,12,17,2,9999,1,4,3,6
694,19,2016,18,2,5,301,3,2,99,2,41,9,9999,1,4,3,6
695,20,2016,1,2,6,101,1,1,7,4,32,5,9999,1,1,1,6
696,20,2016,14,2,6,2001,20,2,99,4,67,5,9999,1,3,2,6
697,20,2016,14,2,6,1014,10,2,99,1,52,4,2004,1,3,2,4
698,20,2016,16,2,6,312,3,2,99,3,69,2,9999,1,3,2,6
703,20,2016,23,2,6,504,5,2,99,4,32,5,2015,1,4,3,5
704,20,2016,14,2,6,1202,12,1,99,3,69,2,1985,1,3,2,2
706,21,2016,19,2,7,102,1,2,99,1,27,1,1992,1,4,3,3
708,21,2016,1,2,7,101,1,1,12,2,8,2,2005,1,1,1,4
712,21,2016,16,2,7,501,5,1,99,1,48,2,2001,1,3,2,4
714,21,2016,22,2,7,601,6,2,99,5,999,99,9999,1,4,3,6
715,21,2016,22,2,7,601,6,2,99,4,999,99,9999,1,4,3,6
717,21,2016,21,2,7,602,6,2,99,1,69,6,9999,1,4,3,6
719,21,2016,21,2,7,1215,12,2,99,14,999,1,9999,1,4,3,6
720,21,2016,21,2,7,1320,13,2,99,3,69,9,1989,1,4,3,2
721,21,2016,23,2,7,1301,13,2,99,1,48,10,9999,1,4,3,6
722,21,2016,15,2,7,1501,15,2,99,4,999,99,9999,1,3,2,6
724,21,2016,5,2,7,203,2,2,99,1,27,6,9999,1,1,1,6
725,21,2016,13,2,7,203,2,2,99,3,52,3,1991,1,3,2,3
727,21,2016,19,2,7,401,4,2,99,2,73,4,9999,1,4,3,6
729,21,2016,23,2,7,301,3,2,99,1,48,99,2005,1,4,3,4
730,22,2016,12,2,1,101,1,1,13,99,999,99,9999,1,3,2,6
731,22,2016,6,2,1,101,1,1,5,2,999,1,9999,1,2,1,6
732,22,2016,19,2,1,101,1,1,12,1,74,4,9999,1,4,3,6
733,22,2016,23,2,1,101,1,1,7,1,999,1,9999,1,4,3,6
734,22,2016,19,2,1,117,1,1,99,1,28,4,2013,1,4,3,5
735,22,2016,15,2,1,2101,21,2,99,3,69,4,1997,1,3,2,3
736,22,2016,19,2,1,1901,19,2,99,4,6,1,2005,1,4,3,4
738,22,2016,19,2,1,504,5,2,99,1,27,6,9999,1,4,3,6
739,22,2016,19,2,1,507,5,2,99,99,999,99,9999,1,4,3,6
741,22,2016,14,2,1,601,6,2,99,12,17,1,1981,1,3,2,2
742,22,2016,15,2,1,923,9,2,99,1,21,11,9999,1,3,2,6
743,22,2016,17,2,1,920,9,2,99,6,40,8,1996,1,3,2,3
744,22,2016,19,2,1,1613,16,2,99,9,56,2,2011,1,4,3,5
745,22,2016,10,2,1,1501,15,2,99,4,27,99,9999,1,2,1,6
746,22,2016,8,2,1,201,2,2,99,5,999,99,9999,1,2,1,6
747,22,2016,1,2,1,1701,17,2,99,1,56,2,1998,1,1,1,3
748,22,2016,9,2,1,1415,14,1,99,12,999,99,9999,1,2,1,6
750,23,2016,11,2,2,101,1,1,7,3,52,9,2008,1,2,1,4
751,23,2016,22,2,2,109,1,1,99,99,999,99,9999,1,4,3,6
752,23,2016,23,2,2,109,1,1,99,3,69,6,9999,1,4,3,6
753,23,2016,13,2,2,505,5,2,99,99,999,99,9999,1,3,2,6
754,23,2016,16,2,2,1301,13,1,99,1,48,99,2002,1,3,2,4
755,23,2016,19,2,2,1301,13,1,99,99,999,99,9999,1,4,3,6
756,23,2016,15,2,2,801,8,1,99,1,69,11,9999,1,3,2,6
757,23,2016,23,2,2,1617,16,2,99,3,69,3,1980,1,4,3,2
759,23,2016,19,2,2,1701,17,2,99,14,999,99,9999,1,4,3,6
761,23,2016,0,2,2,401,4,2,99,1,48,4,2008,1,1,1,4
762,23,2016,7,2,2,312,3,2,99,9,69,4,2006,1,2,1,4
763,24,2016,16,2,3,101,1,1,2,5,999,99,9999,1,3,2,6
764,24,2016,14,2,3,101,1,1,12,99,999,99,9999,1,3,2,6
765,24,2016,16,2,3,109,1,2,99,5,999,99,9999,1,3,2,6
766,24,2016,23,2,3,1901,19,2,99,4,67,99,9999,1,4,3,6
768,24,2016,8,2,3,1801,18,2,99,99,999,99,9999,1,2,1,6
772,25,2016,22,2,4,101,1,1,1,4,52,5,2006,1,4,3,4
773,25,2016,17,2,4,101,1,1,7,11,999,99,9999,1,3,2,6
775,25,2016,22,2,4,111,1,2,99,1,52,2,9999,1,4,3,6
776,25,2016,20,2,4,608,6,2,99,3,48,1,9999,1,4,3,6
777,25,2016,12,2,4,901,9,1,99,12,17,1,9999,1,3,2,6
778,25,2016,17,2,4,1222,12,2,99,5,52,2,2001,1,3,2,4
779,25,2016,2,2,4,203,2,2,99,6,88,2,2000,1,1,1,4
780,25,2016,11,2,4,203,2,2,99,99,999,99,9999,1,2,1,6
782,26,2016,11,2,5,410,4,2,99,12,30,8,9999,1,2,1,6
783,26,2016,17,2,5,101,1,1,6,4,999,99,9999,1,3,2,6
784,26,2016,17,2,5,109,1,1,99,4,76,5,9999,1,3,2,6
785,26,2016,20,2,5,1615,16,1,99,4,20,5,2012,1,4,3,5
786,26,2016,18,2,5,1413,14,2,99,14,6,1,2013,1,4,3,5
787,26,2016,17,2,5,103,1,2,99,1,69,3,1988,1,3,2,2
788,26,2016,19,2,5,608,6,2,99,4,76,5,2015,1,4,3,5
789,26,2016,2,2,5,301,3,2,99,3,69,1,9999,1,1,1,6
791,26,2016,1,2,5,101,1,1,5,4,27,1,2008,1,1,1,4
793,27,2016,12,2,6,101,1,1,1,1,10,11,2006,1,3,2,4
794,27,2016,23,2,6,101,1,1,3,1,69,4,9999,1,4,3,6
798,27,2016,19,2,6,110,1,2,99,4,999,99,9999,1,4,3,6
799,27,2016,18,2,6,117,1,1,99,4,999,99,9999,1,4,3,6
800,27,2016,18,2,6,2201,22,2,99,2,69,11,1992,1,4,3,3
801,27,2016,21,2,6,508,5,2,99,4,64,5,2015,1,4,3,5
802,27,2016,22,2,6,901,9,1,99,1,999,5,9999,1,4,3,6
803,27,2016,15,2,6,901,9,1,99,9,69,2,2001,1,3,2,4
804,27,2016,20,2,6,203,2,2,99,5,56,2,9999,1,4,3,6
805,27,2016,19,2,6,1801,18,2,99,4,67,1,2012,1,4,3,5
809,28,2016,23,2,7,101,1,1,1,1,28,2,9999,1,4,3,6
811,28,2016,23,2,7,101,1,1,13,4,999,99,9999,1,4,3,6
812,28,2016,22,2,7,101,1,1,13,99,999,99,9999,1,4,3,6
816,28,2016,22,2,7,509,5,2,99,6,19,2,1997,1,4,3,3
817,28,2016,17,2,7,1101,11,2,99,4,67,5,9999,1,3,2,6
818,28,2016,6,2,7,920,9,2,99,12,999,99,9999,1,2,1,6
819,28,2016,19,2,7,1215,12,2,99,6,999,2,9999,1,4,3,6
821,28,2016,21,2,7,1704,17,2,99,1,48,99,9999,1,4,3,6
822,29,2016,6,2,1,101,1,1,15,99,999,99,9999,1,2,1,6
823,29,2016,20,2,1,101,1,1,10,1,56,4,2011,1,4,3,5
826,29,2016,12,2,1,112,1,1,99,1,69,2,9999,1,3,2,6
827,29,2016,17,2,1,109,1,2,99,4,999,99,9999,1,3,2,6
828,29,2016,20,2,1,109,1,2,99,1,27,4,9999,1,4,3,6
829,29,2016,6,2,1,1901,19,2,99,99,999,99,9999,1,2,1,6
830,29,2016,20,2,1,509,5,2,99,5,17,2,9999,1,4,3,6
835,29,2016,22,2,1,909,9,1,99,3,69,99,1985,1,4,3,2
837,29,2016,10,2,1,201,2,2,99,2,28,2,2003,1,2,1,4
838,29,2016,22,2,1,1801,18,2,99,2,31,5,1992,1,4,3,3
839,29,2016,0,2,1,1801,18,2,99,4,5,5,9999,1,1,1,6
841,29,2016,22,2,1,308,3,2,99,11,58,2,9999,1,4,3,6
842,1,2016,23,3,2,101,1,1,1,1,69,6,9999,1,4,3,6
843,1,2016,18,3,2,101,1,2,25,12,999,1,9999,1,4,3,6
846,1,2016,9,3,2,113,1,2,99,4,999,99,9999,1,2,1,6
848,1,2016,16,3,2,2001,20,2,99,3,56,99,9999,1,3,2,6
849,1,2016,0,3,2,2001,20,2,99,4,999,99,9999,1,1,1,6
850,1,2016,15,3,2,2004,20,2,99,99,999,99,9999,1,3,2,6
851,1,2016,17,3,2,501,5,2,99,11,69,2,2012,1,3,2,5
852,1,2016,17,3,2,1102,11,2,99,3,999,1,9999,1,3,2,6
853,1,2016,16,3,2,1217,12,2,99,5,30,2,2002,1,3,2,4
855,1,2016,23,3,2,1801,18,2,99,2,31,9,1998,1,4,3,3
856,1,2016,8,3,2,406,4,2,99,1,69,3,2008,1,2,1,4
857,1,2016,21,3,2,414,4,2,99,2,56,11,9999,1,4,3,6
858,1,2016,20,3,2,416,4,2,99,3,48,5,2012,1,4,3,5
859,2,2016,22,3,3,101,1,1,11,3,23,6,2008,1,4,3,4
860,2,2016,23,3,3,101,1,1,7,4,76,4,9999,1,4,3,6
861,2,2016,18,3,3,117,1,1,99,5,26,1,9999,1,4,3,6
862,2,2016,20,3,3,2201,22,2,99,99,999,99,9999,1,4,3,6
863,2,2016,9,3,3,2004,20,2,99,3,999,99,9999,1,2,1,6
864,2,2016,9,3,3,501,5,2,99,12,28,11,2016,1,2,1,5
866,2,2016,20,3,3,802,8,2,99,3,69,6,1999,1,4,3,3
867,2,2016,22,3,3,1601,16,2,99,4,67,5,9999,1,4,3,6
868,2,2016,12,3,3,1712,17,2,99,3,69,2,9999,1,3,2,6
869,2,2016,5,3,3,1420,14,2,99,12,999,99,9999,1,1,1,6
870,2,2016,12,3,3,401,4,2,99,1,13,99,2007,1,3,2,4
871,2,2016,7,3,3,313,3,1,99,12,999,1,9999,1,2,1,6
872,3,2016,18,3,4,101,1,1,18,3,48,4,9999,1,4,3,6
873,3,2016,20,3,4,101,1,1,5,99,999,99,9999,1,4,3,6
874,3,2016,19,3,4,107,1,2,99,99,999,99,9999,1,4,3,6
875,3,2016,22,3,4,101,1,1,11,99,999,99,9999,1,4,3,6
877,3,2016,1,3,4,2101,21,1,99,4,6,99,2013,1,1,1,5
878,3,2016,20,3,4,2007,20,1,99,4,3,2,9999,1,4,3,6
879,3,2016,7,3,4,1002,10,2,99,1,69,11,2004,1,2,1,4
880,3,2016,15,3,4,1001,10,1,99,9,69,4,2008,1,3,2,4
882,3,2016,16,3,4,1801,18,2,99,1,17,4,2004,1,3,2,4
883,3,2016,13,3,4,1801,18,1,99,1,69,99,9999,1,3,2,6
884,3,2016,22,3,4,1801,18,2,99,6,999,99,9999,1,4,3,6
889,4,2016,7,3,5,101,1,2,25,12,69,2,2009,1,2,1,4
891,4,2016,21,3,5,111,1,2,99,12,999,99,9999,1,4,3,6
892,4,2016,22,3,5,110,1,2,99,3,999,99,9999,1,4,3,6
893,4,2016,14,3,5,2216,22,2,99,6,999,99,9999,1,3,2,6
896,4,2016,21,3,5,504,5,2,99,3,69,5,2007,1,4,3,4
897,4,2016,10,3,5,609,6,2,99,6,999,99,9999,1,2,1,6
898,4,2016,7,3,5,1002,10,2,99,5,31,2,9999,1,2,1,6
899,4,2016,19,3,5,1013,10,2,99,3,69,5,9999,1,4,3,6
900,4,2016,11,3,5,1101,11,2,99,6,999,3,9999,1,2,1,6
901,4,2016,20,3,5,901,9,2,99,4,67,3,2009,1,4,3,4
904,4,2016,19,3,5,203,2,2,99,6,19,2,9999,1,4,3,6
905,4,2016,10,3,5,1805,18,2,99,5,26,2,1995,1,2,1,3
906,4,2016,17,3,5,1701,17,2,99,3,69,2,9999,1,3,2,6
907,4,2016,17,3,5,1701,17,2,99,4,76,7,1985,1,3,2,2
908,4,2016,15,3,5,704,7,2,99,3,69,3,1986,1,3,2,2
909,4,2016,18,3,5,401,4,1,99,3,69,1,9999,1,4,3,6
910,4,2016,9,3,5,301,3,1,99,2,69,8,1990,1,2,1,3
911,4,2016,10,3,5,301,3,2,99,3,69,11,1981,1,2,1,2
912,5,2016,4,3,6,101,1,1,1,2,28,1,9999,1,1,1,6
913,5,2016,10,3,6,101,1,1,4,14,28,2,1991,1,2,1,3
915,5,2016,0,3,6,101,1,1,13,3,48,11,2005,1,1,1,4
918,5,2016,1,3,6,101,1,1,11,99,999,99,9999,1,1,1,6
921,5,2016,8,3,6,1906,19,2,99,12,50,2,1994,1,2,1,3
922,5,2016,18,3,6,1905,19,2,99,99,999,99,9999,1,4,3,6
923,5,2016,0,3,6,501,5,2,99,4,32,99,9999,1,1,1,6
924,5,2016,19,3,6,608,6,2,99,3,999,99,9999,1,4,3,6
926,5,2016,15,3,6,1102,11,2,99,3,48,2,9999,1,3,2,6
927,5,2016,20,3,6,1222,12,2,99,1,21,2,1985,1,4,3,2
929,5,2016,21,3,6,1613,16,2,99,99,999,99,9999,1,4,3,6
930,5,2016,9,3,6,201,2,1,99,3,56,10,1985,1,2,1,2
932,5,2016,19,3,6,401,4,1,99,3,56,3,1993,1,4,3,3
933,5,2016,18,3,6,301,3,1,99,3,999,2,9999,1,4,3,6
934,5,2016,22,3,6,301,3,1,99,1,10,6,1998,1,4,3,3
936,6,2016,23,3,7,101,1,1,7,1,14,2,9999,1,4,3,6
938,6,2016,11,3,7,109,1,1,99,4,6,5,9999,1,2,1,6
941,6,2016,22,3,7,109,1,1,99,1,48,3,9999,1,4,3,6
943,6,2016,6,3,7,2001,20,1,99,99,999,99,9999,1,2,1,6
945,6,2016,12,3,7,511,5,2,99,1,69,11,9999,1,3,2,6
948,6,2016,0,3,7,1001,10,2,99,1,999,99,9999,1,1,1,6
950,6,2016,19,3,7,1010,10,2,99,3,69,2,1989,1,4,3,2
951,6,2016,18,3,7,901,9,1,99,1,69,1,1986,1,4,3,2
953,6,2016,13,3,7,911,9,1,99,3,69,11,9999,1,3,2,6
955,6,2016,19,3,7,1301,13,2,99,1,69,2,2008,1,4,3,4
956,6,2016,19,3,7,1501,15,2,99,1,48,9,9999,1,4,3,6
958,6,2016,12,3,7,201,2,2,99,14,999,99,9999,1,3,2,6
960,6,2016,21,3,7,208,2,2,99,4,6,99,9999,1,4,3,6
962,6,2016,16,3,7,401,4,2,99,1,999,99,9999,1,3,2,6
963,6,2016,17,3,7,401,4,2,99,3,69,3,1982,1,3,2,2
965,7,2016,7,3,1,101,1,1,6,1,27,5,2002,1,2,1,4
966,7,2016,15,3,1,101,1,1,18,1,82,2,9999,1,3,2,6
967,7,2016,12,3,1,101,1,1,10,1,999,6,9999,1,3,2,6
968,7,2016,16,3,1,2001,20,2,99,4,999,99,9999,1,3,2,6
969,7,2016,6,3,1,1501,15,2,99,9,69,1,2004,1,2,1,4
970,7,2016,20,3,1,1711,17,2,99,4,32,1,9999,1,4,3,6
972,7,2016,3,3,1,312,3,1,99,2,48,99,2005,1,1,1,4
973,8,2016,10,3,2,101,1,1,2,6,19,6,2004,1,2,1,4
975,8,2016,12,3,2,101,1,1,12,1,10,1,1999,1,3,2,3
976,8,2016,15,3,2,101,1,1,12,5,41,2,2012,1,3,2,5
977,8,2016,15,3,2,110,1,2,99,9,41,4,9999,1,3,2,6
978,8,2016,0,3,2,109,1,2,99,4,999,99,9999,1,1,1,6
979,8,2016,21,3,2,507,5,2,99,2,13,4,9999,1,4,3,6
980,8,2016,21,3,2,506,5,2,99,1,52,4,9999,1,4,3,6
981,8,2016,18,3,2,1001,10,2,99,4,67,2,9999,1,4,3,6
982,8,2016,13,3,2,914,9,2,99,3,69,1,9999,1,3,2,6
987,8,2016,8,3,2,1708,17,2,99,4,67,5,9999,1,2,1,6
988,8,2016,23,3,2,1703,17,2,99,4,32,1,9999,1,4,3,6
992,9,2016,17,3,3,101,1,1,1,1,48,6,1996,1,3,2,3
993,9,2016,15,3,3,101,1,1,5,1,69,2,2008,1,3,2,4
994,9,2016,5,3,3,101,1,1,13,1,999,99,9999,1,1,1,6
996,9,2016,23,3,3,109,1,2,99,2,56,99,1995,1,4,3,3
997,9,2016,20,3,3,502,5,2,99,5,26,2,2006,1,4,3,4
998,9,2016,16,3,3,1019,10,1,99,14,6,1,2002,1,3,2,4
1000,9,2016,18,3,3,203,2,2,99,9,69,1,2013,1,4,3,5
1001,9,2016,21,3,3,719,7,2,99,14,6,1,9999,1,4,3,6
1002,10,2016,14,3,4,2005,20,2,99,99,999,99,9999,1,3,2,6
1005,10,2016,5,3,4,1001,10,2,99,4,32,1,9999,1,1,1,6
1006,10,2016,12,3,4,1001,10,2,99,99,31,2,2012,1,3,2,5
1011,10,2016,16,3,4,401,4,2,99,3,31,2,2015,1,3,2,5
1012,11,2016,6,3,5,101,1,1,18,6,19,1,2002,1,2,1,4
1013,11,2016,20,3,5,101,1,1,16,2,999,4,2007,1,4,3,4
1015,11,2016,8,3,5,117,1,1,99,1,73,99,9999,1,2,1,6
1016,11,2016,2,3,5,117,1,1,99,99,999,99,9999,1,1,1,6
1017,11,2016,6,3,5,2205,22,2,99,1,27,4,9999,1,2,1,6
1019,11,2016,2,3,5,1501,15,1,99,4,76,5,2012,1,1,1,5
1020,11,2016,23,3,5,1801,18,2,99,4,27,5,9999,1,4,3,6
1021,11,2016,14,3,5,704,7,2,99,99,999,99,9999,1,3,2,6
1022,11,2016,13,3,5,301,3,2,99,4,999,99,9999,1,3,2,6
1023,12,2016,20,3,6,101,1,1,1,1,56,8,1988,1,4,3,2
1024,12,2016,20,3,6,101,1,1,4,1,14,2,1981,1,4,3,2
1025,12,2016,18,3,6,101,1,1,13,12,30,3,2000,1,4,3,4
1026,12,2016,13,3,6,101,1,1,12,1,999,2,9999,1,3,2,6
1027,12,2016,9,3,6,117,1,1,99,2,27,4,9999,1,2,1,6
1029,12,2016,17,3,6,1902,19,2,99,4,67,4,9999,1,3,2,6
1030,12,2016,13,3,6,920,9,2,99,4,45,1,9999,1,3,2,6
1033,12,2016,22,3,6,207,2,2,99,99,999,99,9999,1,4,3,6
1034,13,2016,13,3,7,101,1,1,10,1,41,99,9999,1,3,2,6
1035,13,2016,21,3,7,106,1,1,99,2,28,4,9999,1,4,3,6
1036,13,2016,3,3,7,109,1,1,99,2,69,4,1991,1,1,1,3
1038,13,2016,23,3,7,117,1,1,99,1,73,10,2011,1,4,3,5
1039,13,2016,19,3,7,2212,22,2,99,2,69,9,1996,1,4,3,3
1040,13,2016,21,3,7,1903,19,2,99,6,999,99,9999,1,4,3,6
1041,13,2016,23,3,7,1211,12,2,99,3,48,3,9999,1,4,3,6
